"rgn_id","fao_id","species","year","ram_bmsy","gapfilled","stockid_ram"
25,57,"Xiphias gladius",2005,1.97,1,"SWORDIO"
25,57,"Xiphias gladius",2006,1.86,1,"SWORDIO"
25,57,"Xiphias gladius",2007,1.76,1,"SWORDIO"
25,57,"Xiphias gladius",2008,1.65,1,"SWORDIO"
25,57,"Xiphias gladius",2009,1.59,1,"SWORDIO"
25,57,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
25,71,"Kajikia audax",2005,0.74,NA,"STMARLINWCNPAC"
25,71,"Kajikia audax",2006,0.73,NA,"STMARLINWCNPAC"
25,71,"Kajikia audax",2007,0.67,NA,"STMARLINWCNPAC"
25,71,"Kajikia audax",2008,0.6,NA,"STMARLINWCNPAC"
25,71,"Kajikia audax",2009,0.41,NA,"STMARLINWCNPAC"
25,71,"Kajikia audax",2010,0.35,NA,"STMARLINWCNPAC"
25,71,"Katsuwonus pelamis",2005,2.92,NA,"SKJCWPAC"
25,71,"Katsuwonus pelamis",2006,3.27,NA,"SKJCWPAC"
25,71,"Katsuwonus pelamis",2007,3.35,NA,"SKJCWPAC"
25,71,"Katsuwonus pelamis",2008,3.08,NA,"SKJCWPAC"
25,71,"Katsuwonus pelamis",2009,2.54,NA,"SKJCWPAC"
25,71,"Katsuwonus pelamis",2010,2.34,NA,"SKJCWPAC"
25,71,"Thunnus alalunga",2005,1.37,3,"ALBASPAC"
25,71,"Thunnus alalunga",2006,1.38,3,"ALBASPAC"
25,71,"Thunnus alalunga",2007,1.39,3,"ALBASPAC"
25,71,"Thunnus alalunga",2008,1.40000000000001,3,"ALBASPAC"
25,71,"Thunnus alalunga",2009,1.41000000000001,3,"ALBASPAC"
25,71,"Thunnus alalunga",2010,1.42000000000002,3,"ALBASPAC"
25,71,"Thunnus albacares",2005,1.27,NA,"YFINCWPAC"
25,71,"Thunnus albacares",2006,1.32,NA,"YFINCWPAC"
25,71,"Thunnus albacares",2007,1.42,NA,"YFINCWPAC"
25,71,"Thunnus albacares",2008,1.51,NA,"YFINCWPAC"
25,71,"Thunnus albacares",2009,1.5,NA,"YFINCWPAC"
25,71,"Thunnus albacares",2010,1.37,NA,"YFINCWPAC"
25,71,"Thunnus obesus",2005,1.27,NA,"BIGEYECWPAC"
25,71,"Thunnus obesus",2006,1.24,NA,"BIGEYECWPAC"
25,71,"Thunnus obesus",2007,1.18,NA,"BIGEYECWPAC"
25,71,"Thunnus obesus",2008,1.16,NA,"BIGEYECWPAC"
25,71,"Thunnus obesus",2009,1.11,NA,"BIGEYECWPAC"
25,71,"Thunnus obesus",2010,1.09,NA,"BIGEYECWPAC"
25,71,"Thunnus orientalis",2005,0.5,2,"PACBTUNA"
25,71,"Thunnus orientalis",2006,0.5,2,"PACBTUNA"
25,71,"Thunnus orientalis",2007,0.44,2,"PACBTUNA"
25,71,"Thunnus orientalis",2008,0.42,2,"PACBTUNA"
25,71,"Thunnus orientalis",2009,0.390000000000008,2,"PACBTUNA"
25,71,"Thunnus orientalis",2010,0.360000000000007,2,"PACBTUNA"
26,57,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
26,57,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
26,57,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
26,57,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
26,57,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
26,57,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
26,57,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
26,57,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
26,57,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
26,57,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
26,57,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
26,57,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
26,57,"Thunnus albacares",2005,1.63,1,"YFINEIO"
26,57,"Thunnus albacares",2006,1.45,1,"YFINEIO"
26,57,"Thunnus albacares",2007,1.31,1,"YFINEIO"
26,57,"Thunnus albacares",2008,1.13,1,"YFINEIO"
26,57,"Thunnus albacares",2009,0.993,1,"YFINEIO"
26,57,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
26,57,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
26,57,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
26,57,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
26,57,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
26,57,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
26,57,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
26,57,"Xiphias gladius",2005,1.97,1,"SWORDIO"
26,57,"Xiphias gladius",2006,1.86,1,"SWORDIO"
26,57,"Xiphias gladius",2007,1.76,1,"SWORDIO"
26,57,"Xiphias gladius",2008,1.65,1,"SWORDIO"
26,57,"Xiphias gladius",2009,1.59,1,"SWORDIO"
26,57,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
28,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
28,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
28,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
28,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
28,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
28,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
28,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
28,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
28,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
28,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
28,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
28,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
28,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
28,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
28,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
28,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
28,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
28,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
28,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
28,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
28,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
28,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
28,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
28,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
28,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
28,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
28,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
28,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
28,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
28,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
29,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
29,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
29,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
29,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
29,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
29,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
29,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
29,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
29,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
29,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
29,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
29,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
29,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
29,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
29,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
29,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
29,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
29,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
29,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
29,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
29,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
29,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
29,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
29,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
29,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
29,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
29,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
29,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
29,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
29,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
30,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
30,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
30,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
30,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
30,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
30,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
30,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
30,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
30,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
30,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
30,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
30,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
30,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
30,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
30,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
30,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
30,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
30,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
30,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
30,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
30,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
30,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
30,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
30,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
30,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
30,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
30,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
30,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
30,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
30,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
31,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
31,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
31,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
31,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
31,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
31,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
31,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
31,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
31,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
31,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
31,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
31,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
31,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
31,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
31,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
31,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
31,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
31,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
31,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
31,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
31,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
31,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
31,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
31,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
31,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
31,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
31,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
31,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
31,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
31,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
32,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
32,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
32,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
32,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
32,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
32,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
32,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
32,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
32,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
32,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
32,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
32,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
32,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
32,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
32,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
32,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
32,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
32,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
32,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
32,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
32,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
32,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
32,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
32,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
32,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
32,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
32,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
32,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
32,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
32,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
33,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
33,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
33,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
33,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
33,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
33,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
33,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
33,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
33,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
33,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
33,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
33,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
33,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
33,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
33,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
33,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
33,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
33,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
33,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
33,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
33,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
33,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
33,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
33,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
33,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
33,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
33,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
33,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
33,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
33,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
34,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
34,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
34,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
34,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
34,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
34,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
34,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
34,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
34,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
34,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
34,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
34,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
34,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
34,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
34,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
34,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
34,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
34,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
34,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
34,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
34,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
34,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
34,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
34,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
34,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
34,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
34,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
34,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
34,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
34,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
35,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
35,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
35,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
35,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
35,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
35,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
35,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
35,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
35,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
35,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
35,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
35,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
35,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
35,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
35,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
35,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
35,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
35,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
35,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
35,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
35,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
35,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
35,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
35,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
35,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
35,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
35,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
35,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
35,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
35,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
36,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
36,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
36,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
36,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
36,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
36,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
36,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
36,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
36,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
36,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
36,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
36,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
36,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
36,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
36,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
36,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
36,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
36,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
36,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
36,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
36,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
36,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
36,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
36,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
36,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
36,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
36,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
36,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
36,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
36,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
37,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
37,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
37,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
37,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
37,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
37,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
37,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
37,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
37,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
37,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
37,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
37,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
37,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
37,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
37,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
37,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
37,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
37,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
37,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
37,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
37,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
37,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
37,51,"Thunnus obesus",2009,1.2,1,"BIGEYEIO"
37,51,"Thunnus obesus",2010,1.196,1,"BIGEYEIO"
37,51,"Xiphias gladius",2005,1.97,1,"SWORDIO"
37,51,"Xiphias gladius",2006,1.86,1,"SWORDIO"
37,51,"Xiphias gladius",2007,1.76,1,"SWORDIO"
37,51,"Xiphias gladius",2008,1.65,1,"SWORDIO"
37,51,"Xiphias gladius",2009,1.59,1,"SWORDIO"
37,51,"Xiphias gladius",2010,1.47499999999997,1,"SWORDIO"
38,51,"Katsuwonus pelamis",2005,3.88,1,"SKJCIO"
38,51,"Katsuwonus pelamis",2006,3.67,1,"SKJCIO"
38,51,"Katsuwonus pelamis",2007,2.34,1,"SKJCIO"
38,51,"Katsuwonus pelamis",2008,2,1,"SKJCIO"
38,51,"Katsuwonus pelamis",2009,2.56,1,"SKJCIO"
38,51,"Katsuwonus pelamis",2010,1.59699999999987,1,"SKJCIO"
38,51,"Thunnus alalunga",2005,1.03,3,"ALBAIO, ALBAIO"
38,51,"Thunnus alalunga",2006,1.06,3,"ALBAIO, ALBAIO"
38,51,"Thunnus alalunga",2007,1.08,3,"ALBAIO, ALBAIO"
38,51,"Thunnus alalunga",2008,1.10666666666667,3,"ALBAIO, ALBAIO"
38,51,"Thunnus alalunga",2009,1.13166666666668,3,"ALBAIO, ALBAIO"
38,51,"Thunnus alalunga",2010,1.15666666666669,3,"ALBAIO, ALBAIO"
38,51,"Thunnus albacares",2005,1.63,1,"YFINEIO"
38,51,"Thunnus albacares",2006,1.45,1,"YFINEIO"
38,51,"Thunnus albacares",2007,1.31,1,"YFINEIO"
38,51,"Thunnus albacares",2008,1.13,1,"YFINEIO"
38,51,"Thunnus albacares",2009,0.993,1,"YFINEIO"
38,51,"Thunnus albacares",2010,0.824400000000026,1,"YFINEIO"
38,51,"Thunnus obesus",2005,1.27,1,"BIGEYEIO"
38,51,"Thunnus obesus",2006,1.25,1,"BIGEYEIO"
38,51,"Thunnus obesus",2007,1.27,1,"BIGEYEIO"
38,51,"Thunnus obesus",2008,1.23,1,"BIGEYEIO"
