"rgn_id","habitat","km2"
43,"mangrove_inland1km",74.2263
44,"mangrove_inland1km",1.746502
45,"mangrove_inland1km",24.45106
46,"mangrove_inland1km",3.493
47,"mangrove_inland1km",4.366251
48,"mangrove_inland1km",1.7465
49,"mangrove_inland1km",0.873251
50,"mangrove_inland1km",23.57777
53,"mangrove_inland1km",28.8173
54,"mangrove_inland1km",20.0848
65,"mangrove_inland1km",3.493
66,"mangrove_inland1km",23.57775
96,"mangrove_inland1km",125.748
97,"mangrove_inland1km",14.8453
99,"mangrove_inland1km",1.7465
102,"mangrove_inland1km",0.873251
104,"mangrove_inland1km",5.2395
106,"mangrove_inland1km",27.94405
110,"mangrove_inland1km",224.425
111,"mangrove_inland1km",55.0148
112,"mangrove_inland1km",1087.198
113,"mangrove_inland1km",20.958
114,"mangrove_inland1km",60.2543
115,"mangrove_inland1km",53.2683
116,"mangrove_inland1km",16.59176
120,"mangrove_inland1km",1.7465
122,"mangrove_inland1km",0.873251
126,"mangrove_inland1km",6.11276
129,"mangrove_inland1km",290.79276
130,"mangrove_inland1km",82.0856
131,"mangrove_inland1km",88.1984
132,"mangrove_inland1km",188.6221
133,"mangrove_inland1km",68.1135
134,"mangrove_inland1km",33.1835
135,"mangrove_inland1km",851.4193
136,"mangrove_inland1km",75.09951
137,"mangrove_inland1km",162.42425
138,"mangrove_inland1km",13.972051
139,"mangrove_inland1km",398.2018
140,"mangrove_inland1km",8.73251
152,"mangrove_inland1km",3.493
155,"mangrove_inland1km",0.873251
162,"mangrove_inland1km",75.0996
163,"mangrove_inland1km",467.18875
164,"mangrove_inland1km",174.65
166,"mangrove_inland1km",38.42301
167,"mangrove_inland1km",49.7753
168,"mangrove_inland1km",122.255
169,"mangrove_inland1km",132.7341
171,"mangrove_inland1km",1223.4245
190,"mangrove_inland1km",0.873251
191,"mangrove_inland1km",30.563751
193,"mangrove_inland1km",251.496
194,"mangrove_inland1km",213.9468
195,"mangrove_inland1km",2.61975
196,"mangrove_inland1km",219.1856
197,"mangrove_inland1km",167.664
198,"mangrove_inland1km",79.4658
199,"mangrove_inland1km",14.8453
200,"mangrove_inland1km",20.0848
202,"mangrove_inland1km",151.9456
203,"mangrove_inland1km",471.55556
204,"mangrove_inland1km",189.49561
205,"mangrove_inland1km",524.8241
206,"mangrove_inland1km",539.6688
207,"mangrove_inland1km",228.7917
214,"mangrove_inland1km",0.873251
216,"mangrove_inland1km",2900.06475
231,"mangrove_inland1km",1.7465
245,"mangrove_inland1km",0.873251
247,"mangrove_inland1km",9.60576
255,"mangrove_inland1km",34.0568
5,"mangrove_offshore1km",40.1695
6,"mangrove_offshore1km",1.7465
7,"mangrove_offshore1km",93.43785
8,"mangrove_offshore1km",14.84525
9,"mangrove_offshore1km",28.817301
15,"mangrove_offshore1km",537.049502
16,"mangrove_offshore1km",1396.327851
17,"mangrove_offshore1km",323.9764
18,"mangrove_offshore1km",213.946551
24,"mangrove_offshore1km",33.1835
25,"mangrove_offshore1km",127.4946
26,"mangrove_offshore1km",84.7053
29,"mangrove_offshore1km",0.873251
31,"mangrove_offshore1km",4.36625
35,"mangrove_offshore1km",0.873251
40,"mangrove_offshore1km",16.59177
41,"mangrove_offshore1km",377.2441
42,"mangrove_offshore1km",264.59516
43,"mangrove_offshore1km",55.888
44,"mangrove_offshore1km",6.112751
45,"mangrove_offshore1km",20.08476
47,"mangrove_offshore1km",0.873251
49,"mangrove_offshore1km",0.873251
50,"mangrove_offshore1km",27.94402
53,"mangrove_offshore1km",11.35226
54,"mangrove_offshore1km",13.972
65,"mangrove_offshore1km",1.7465
66,"mangrove_offshore1km",6.11276
96,"mangrove_offshore1km",104.79
97,"mangrove_offshore1km",14.8453
102,"mangrove_offshore1km",1.7465
104,"mangrove_offshore1km",1.7465
106,"mangrove_offshore1km",15.718501
110,"mangrove_offshore1km",130.98725
111,"mangrove_offshore1km",37.5498
112,"mangrove_offshore1km",745.756
113,"mangrove_offshore1km",12.2255
114,"mangrove_offshore1km",19.211551
115,"mangrove_offshore1km",15.7185
116,"mangrove_offshore1km",18.3383
119,"mangrove_offshore1km",0.873251
120,"mangrove_offshore1km",1.7465
122,"mangrove_offshore1km",0.873251
125,"mangrove_offshore1km",0.873251
126,"mangrove_offshore1km",5.2395
129,"mangrove_offshore1km",169.4105
130,"mangrove_offshore1km",48.90206
131,"mangrove_offshore1km",45.40906
132,"mangrove_offshore1km",114.3958
133,"mangrove_offshore1km",41.9161
134,"mangrove_offshore1km",14.8453
135,"mangrove_offshore1km",413.04806
136,"mangrove_offshore1km",60.25431
137,"mangrove_offshore1km",83.83206
138,"mangrove_offshore1km",1.7465
139,"mangrove_offshore1km",238.3978
140,"mangrove_offshore1km",6.11276
155,"mangrove_offshore1km",2.61975
162,"mangrove_offshore1km",62.8741
163,"mangrove_offshore1km",268.961501
164,"mangrove_offshore1km",99.5506
166,"mangrove_offshore1km",28.81725
167,"mangrove_offshore1km",16.5918
168,"mangrove_offshore1km",97.8041
169,"mangrove_offshore1km",126.6213
171,"mangrove_offshore1km",866.2653
190,"mangrove_offshore1km",1.7465
191,"mangrove_offshore1km",24.45105
193,"mangrove_offshore1km",193.862
194,"mangrove_offshore1km",99.5506
195,"mangrove_offshore1km",2.61975
196,"mangrove_offshore1km",128.3678
197,"mangrove_offshore1km",77.7193
198,"mangrove_offshore1km",59.38106
199,"mangrove_offshore1km",5.2395
200,"mangrove_offshore1km",12.2255
202,"mangrove_offshore1km",81.2123
203,"mangrove_offshore1km",231.41111
204,"mangrove_offshore1km",69.86005
205,"mangrove_offshore1km",201.721
206,"mangrove_offshore1km",222.6789
207,"mangrove_offshore1km",178.1432
216,"mangrove_offshore1km",2187.493651
231,"mangrove_offshore1km",4.36625
237,"mangrove_offshore1km",0.873251
247,"mangrove_offshore1km",3.493
255,"mangrove_offshore1km",6.11276
