region_id_2012,region_name_2012,rgn_id_2013,rgn_nam_2013,Mora,Mora_s4,CBD_hab,MPA_eez,average,saup_id
137,Serbia and Montenegro,186,Montenegro,0.70221631,0.552232839,0.254590087,0,0.377259809,891
