"stock_id","final_score","unif_prior"
"600004_87",0.69909014541181,1
"600005_21",2.55130768079867e-05,0
"600005_31",0.000395266610478895,0
"600006_31",1.04837427884227,1
"600006_34",0.0144745430325583,0
"600006_37",0.276007326363981,0
"600006_41",0.0229618661474315,0
"600006_47",0.00317188945494646,0
"600006_51",0.124404309536259,0
"600006_57",0.00449626380791234,0
"600006_61",0.698190616115208,1
"600006_71",0.011048300013518,0
"600006_77",0.487903600741152,0
"600006_81",0.0146586593206328,0
"600006_87",0.0107389074018557,0
"600015_31",0.348693379226339,0
"600016_31",0.00799543786046753,0
"600016_41",0.00269948864705801,0
"600016_77",0.00562360453001401,0
"600017_31",0.1520041089227,0
"600017_41",0.00139429250278877,0
"600018_31",0.121591685732789,0
"600020_27",3.43111022893452e-05,0
"600020_34",0.000327202453172537,0
"600020_37",0.000822839276689767,0
"600024_21",0.131228691822197,0
"600024_27",4.05687701894042,1
"600026_21",0.0175344948663652,0
"600026_27",0.0113394542686774,0
"600027_27",0.00107611201262318,0
"600027_37",0.000653667191066434,0
"600028_27",0.0129534055761251,0
"600028_34",6.51700328924627e-05,0
"600028_37",0.0192727819249747,0
"600029_27",0.226381858300564,0
"600029_37",0.235268704519351,0
"600030_27",0.326428425321864,0
"600030_34",0.025450957638409,0
"600030_37",0.737276177472153,1
"600031_27",1.19845284201397,1
"600031_34",0.000132799157231228,0
"600031_37",0.190521992481971,0
"600032_27",1.07428484950579e-05,0
"600033_27",0.0286063264934787,0
"600034_27",0.0190199020999429,0
"600035_27",0.0199797831670442,0
"600035_34",4.39009933579267e-06,0
"600035_37",0.0283233841948626,0
"600039_37",0.00426558906597569,0
"600041_27",0.000659386737517308,0
"600041_37",4.48931884858042e-05,0
"600044_27",0.00463578622943342,0
"600044_34",1.14833894031966e-05,0
"600044_37",0.00859756554267552,0
"600047_27",0.0229764451587102,0
"600047_34",0.00122407571910925,0
"600047_37",0.0212613395798515,0
"600051_21",0.00562557061956809,0
"600051_27",0.0202535705864354,0
"600054_27",0.0270457626878236,0
"600054_37",0.00430940483021158,0
"600056_37",0.00199443030559691,0
"600058_27",1.428963477229e-07,0
"600058_37",0.0057262999770267,0
"600062_21",0.0192399032857876,0
"600062_27",0.00739682678074967,0
"600063_27",0.00610310359147792,0
"600063_34",0.00342608623151025,0
"600063_37",0.121529896627651,0
"600066_27",0.0438860476463898,0
"600066_34",0.496347097819245,0
"600066_37",2.38485265208645,1
"600066_47",0.102615693535542,0
"600068_27",0.02657601230373,0
"600068_37",0.015573306422657,0
"600069_21",0.483748062761192,0
"600069_27",2.45349032532337,1
"600071_21",5.02715365832303e-06,0
"600071_31",0.0634434180385432,0
"600071_34",0.0334427267046066,0
"600071_41",0.00344547065149577,0
"600071_47",0.00124539387163736,0
"600071_51",0.000917721288957137,0
"600071_57",0.000879137071546202,0
"600071_71",0.00968909552428751,0
"600072_27",1.63361535336427e-05,0
"600072_37",0.0127264905667631,0
"600076_27",0.0164019623192237,0
"600076_31",0.000108272502520981,0
"600076_34",0.00501098957701902,0
"600076_37",0.00549968034036229,0
"600076_41",2.49733024122005e-05,0
"600076_47",0.0051044577987694,0
"600077_31",5.98881967102991e-07,0
"600077_47",0.00704305093934978,0
"600077_51",0.14444774710014,0
"600077_57",0.0296881792478143,0
"600077_61",9.75369177685055e-06,0
"600077_67",0.00112288969832477,0
"600077_71",0.0271350734419617,0
"600077_77",0.0148578878565176,0
"600077_81",0.000121879718041893,0
"600077_87",0.000992446506468833,0
"600078_21",0.000623518164234772,0
"600078_27",0.0553876075903419,0
"600078_31",0.385774360243171,0
"600078_34",0.152726199377435,0
"600078_37",0.0398560135373741,0
"600078_41",0.0263149327652154,0
"600078_47",0.00555621357018401,0
"600080_31",0.00248869364952173,0
