"rgn_id","score"
1,0
2,-0.5
3,NaN
5,-0.222222
6,-0.357143
7,-0.388889
8,-0.166667
10,-0.3
11,-0.214286
12,-0.5
13,-0.166667
14,-0.272727
15,-0.3
16,-0.294118
17,-0.333333
18,-0.357143
19,-0.333333
20,-0.1
21,-0.1
24,-0.5
25,-0.363636
28,-0.1
29,-0.5
31,-0.166667
37,-0.166667
38,-0.5
39,-0.277778
40,-0.3
41,-0.291667
42,-0.318182
43,-0.3
44,-0.3
45,-0.388889
46,-0.166667
47,-0.277778
48,-0.214286
49,-0.5
50,-0.5
51,-0.5
52,-0.5
53,-0.25
54,-0.25
55,NaN
56,-0.142857
57,NaN
58,NaN
59,-0.25
60,-0.3
61,-0.2
62,-0.25
63,-0.1875
64,-0.25
65,-0.2
66,-0.25
68,-0.5
71,-0.5
72,-0.5
73,0
74,-0.5
75,-0.5
76,-0.5
77,-0.5
78,-0.5
79,-0.428571
80,-0.2
81,-0.5
82,-0.5
84,-0.5
86,0.166667
89,0.5
95,0.5
96,-0.5
97,-0.5
98,-0.1
99,-0.166667
100,-0.25
101,-0.214286
102,-0.272727
103,0.5
104,-0.214286
106,-0.25
108,-0.0833333
110,-0.1875
111,-0.25
112,-0.35
113,-0.25
114,-0.3
115,-0.285714
116,-0.333333
117,-0.3125
118,-0.2
119,-0.333333
120,-0.3125
121,-0.5
122,-0.3
123,-0.25
124,-0.333333
125,-0.214286
126,-0.333333
127,-0.3
129,-0.277778
130,-0.277778
131,-0.277778
132,-0.277778
133,-0.333333
134,-0.25
135,-0.25
136,-0.214286
137,-0.25
138,-0.25
139,-0.375
140,-0.3125
141,0.333333
143,0.1
144,0
145,0.0833333
146,-0.1
147,-0.3
149,-0.5
150,-0.5
151,-0.3
152,-0.3
153,-0.166667
154,-0.25
155,-0.3
156,-0.5
158,-0.5
159,-0.5
161,-0.166667
162,-0.222222
163,-0.233333
164,-0.5
166,-0.357143
167,-0.5
168,-0.5
169,-0.428571
171,-0.321429
172,-0.222222
173,-0.25
175,-0.125
176,-0.5
177,-0.25
179,-0.142857
180,-0.142857
181,-0.0833333
182,-0.1875
183,-0.25
184,-0.4
185,NaN
186,-0.5
187,-0.5
188,-0.5
190,-0.5
191,-0.214286
192,0
193,-0.5
194,-0.5
196,-0.166667
197,-0.166667
198,-0.166667
199,-0.166667
200,-0.25
202,-0.3
203,-0.357143
204,-0.1875
205,-0.3
206,-0.3
207,-0.375
208,-0.5
209,-0.333333
210,-0.285714
212,-0.333333
213,0
214,-0.5
215,-0.5
216,-0.291667
218,-0.1
219,0.333333
222,-0.25
223,-0.142857
224,-0.222222
231,-0.1
232,-0.5
247,-0.5
250,-0.166667
NA,-0.428571
