"rgn_id","rgn_nam","year","USD","category"
6,"Vanuatu",2003,219000,"crl"
6,"Vanuatu",2003,366000,"orn"
6,"Vanuatu",2005,444000,"orn"
6,"Vanuatu",2004,463000,"orn"
6,"Vanuatu",1976,,"crl"
6,"Vanuatu",1976,,"orn"
6,"Vanuatu",1976,,"orn"
6,"Vanuatu",1976,,"shl"
6,"Vanuatu",1977,,"crl"
6,"Vanuatu",1977,,"orn"
6,"Vanuatu",1977,,"orn"
6,"Vanuatu",1977,,"shl"
6,"Vanuatu",1978,,"crl"
6,"Vanuatu",1978,,"orn"
6,"Vanuatu",1978,,"orn"
6,"Vanuatu",1978,,"shl"
6,"Vanuatu",1979,,"crl"
6,"Vanuatu",1979,,"orn"
6,"Vanuatu",1979,,"orn"
6,"Vanuatu",1979,,"shl"
6,"Vanuatu",1980,,"crl"
6,"Vanuatu",1980,,"orn"
6,"Vanuatu",1980,,"orn"
6,"Vanuatu",1980,,"shl"
6,"Vanuatu",1981,,"crl"
6,"Vanuatu",1981,,"orn"
6,"Vanuatu",1981,,"orn"
6,"Vanuatu",1981,,"shl"
6,"Vanuatu",1982,,"crl"
6,"Vanuatu",1982,,"orn"
6,"Vanuatu",1982,,"orn"
6,"Vanuatu",1982,,"shl"
6,"Vanuatu",1983,,"crl"
6,"Vanuatu",1983,,"orn"
6,"Vanuatu",1983,,"orn"
6,"Vanuatu",1983,,"shl"
6,"Vanuatu",1984,,"crl"
6,"Vanuatu",1984,,"orn"
6,"Vanuatu",1984,,"orn"
6,"Vanuatu",1984,,"shl"
6,"Vanuatu",1985,,"crl"
6,"Vanuatu",1985,,"orn"
6,"Vanuatu",1985,,"orn"
6,"Vanuatu",1985,,"shl"
6,"Vanuatu",1986,,"crl"
6,"Vanuatu",1986,,"orn"
6,"Vanuatu",1986,,"orn"
6,"Vanuatu",1986,,"shl"
6,"Vanuatu",1987,,"crl"
6,"Vanuatu",1987,,"orn"
6,"Vanuatu",1987,,"orn"
6,"Vanuatu",1987,,"shl"
6,"Vanuatu",1988,,"crl"
6,"Vanuatu",1988,,"orn"
6,"Vanuatu",1988,,"orn"
6,"Vanuatu",1988,,"shl"
6,"Vanuatu",1989,,"crl"
6,"Vanuatu",1989,,"orn"
6,"Vanuatu",1989,,"orn"
6,"Vanuatu",1989,,"shl"
6,"Vanuatu",1990,,"crl"
6,"Vanuatu",1990,,"orn"
6,"Vanuatu",1990,,"orn"
6,"Vanuatu",1990,,"shl"
6,"Vanuatu",1991,,"crl"
6,"Vanuatu",1991,,"orn"
6,"Vanuatu",1991,,"orn"
6,"Vanuatu",1991,,"shl"
6,"Vanuatu",1992,,"crl"
6,"Vanuatu",1992,,"orn"
6,"Vanuatu",1992,,"orn"
6,"Vanuatu",1992,,"shl"
6,"Vanuatu",1993,,"crl"
6,"Vanuatu",1993,,"orn"
6,"Vanuatu",1993,,"orn"
6,"Vanuatu",1993,,"shl"
6,"Vanuatu",1994,,"crl"
6,"Vanuatu",1994,,"orn"
6,"Vanuatu",1994,,"orn"
6,"Vanuatu",1994,,"shl"
6,"Vanuatu",1995,,"crl"
6,"Vanuatu",1995,,"orn"
6,"Vanuatu",1995,,"orn"
6,"Vanuatu",1995,,"shl"
6,"Vanuatu",1996,,"crl"
6,"Vanuatu",1996,,"orn"
6,"Vanuatu",1996,,"orn"
6,"Vanuatu",1996,,"shl"
6,"Vanuatu",1997,,"crl"
6,"Vanuatu",1997,,"orn"
6,"Vanuatu",1997,,"orn"
6,"Vanuatu",1997,,"shl"
6,"Vanuatu",1998,,"orn"
6,"Vanuatu",1998,,"orn"
6,"Vanuatu",1998,,"shl"
6,"Vanuatu",1999,,"orn"
6,"Vanuatu",1999,,"orn"
6,"Vanuatu",1999,,"shl"
6,"Vanuatu",2000,,"crl"
6,"Vanuatu",2000,,"orn"
6,"Vanuatu",2000,,"orn"
6,"Vanuatu",2000,,"shl"
6,"Vanuatu",2001,,"orn"
6,"Vanuatu",2001,,"orn"
6,"Vanuatu",2002,,"orn"
6,"Vanuatu",2002,,"orn"
6,"Vanuatu",2002,,"shl"
6,"Vanuatu",2003,,"orn"
6,"Vanuatu",2003,,"shl"
7,"Solomon Islands",2000,3000,"orn"
7,"Solomon Islands",1997,22000,"orn"
7,"Solomon Islands",1998,36000,"orn"
7,"Solomon Islands",2002,43000,"orn"
7,"Solomon Islands",1999,49000,"orn"
7,"Solomon Islands",1996,50000,"orn"
7,"Solomon Islands",2003,55000,"orn"
7,"Solomon Islands",2008,60000,"swd"
7,"Solomon Islands",2004,66000,"orn"
7,"Solomon Islands",2008,68000,"orn"
7,"Solomon Islands",2005,73000,"orn"
7,"Solomon Islands",2007,94000,"swd"
7,"Solomon Islands",2006,96000,"orn"
7,"Solomon Islands",2006,106000,"swd"
7,"Solomon Islands",2007,106000,"orn"
7,"Solomon Islands",2011,116000,"swd"
7,"Solomon Islands",2009,126000,"orn"
7,"Solomon Islands",2004,148000,"swd"
7,"Solomon Islands",2009,170000,"swd"
7,"Solomon Islands",2001,194000,"orn"
7,"Solomon Islands",2011,195000,"crl"
7,"Solomon Islands",2005,282000,"swd"
7,"Solomon Islands",2003,526000,"crl"
7,"Solomon Islands",2010,560000,"swd"
7,"Solomon Islands",2002,624000,"crl"
7,"Solomon Islands",2000,642000,"crl"
7,"Solomon Islands",2007,696000,"crl"
7,"Solomon Islands",2010,734000,"crl"
7,"Solomon Islands",2006,799000,"crl"
7,"Solomon Islands",2008,8e+05,"crl"
7,"Solomon Islands",1999,810000,"crl"
7,"Solomon Islands",2001,813000,"crl"
7,"Solomon Islands",2009,850000,"crl"
7,"Solomon Islands",2004,886000,"crl"
7,"Solomon Islands",2005,946000,"crl"
7,"Solomon Islands",1998,1007000,"crl"
7,"Solomon Islands",1976,,"crl"
7,"Solomon Islands",1976,,"orn"
7,"Solomon Islands",1976,,"swd"
7,"Solomon Islands",1977,,"crl"
7,"Solomon Islands",1977,,"orn"
7,"Solomon Islands",1977,,"swd"
7,"Solomon Islands",1978,,"crl"
7,"Solomon Islands",1978,,"orn"
7,"Solomon Islands",1978,,"swd"
7,"Solomon Islands",1979,,"crl"
7,"Solomon Islands",1979,,"orn"
7,"Solomon Islands",1979,,"swd"
7,"Solomon Islands",1980,,"crl"
7,"Solomon Islands",1980,,"orn"
7,"Solomon Islands",1980,,"swd"
7,"Solomon Islands",1981,,"crl"
7,"Solomon Islands",1981,,"orn"
7,"Solomon Islands",1981,,"swd"
7,"Solomon Islands",1982,,"crl"
7,"Solomon Islands",1982,,"orn"
7,"Solomon Islands",1982,,"swd"
7,"Solomon Islands",1983,,"crl"
7,"Solomon Islands",1983,,"orn"
7,"Solomon Islands",1983,,"swd"
7,"Solomon Islands",1984,,"crl"
7,"Solomon Islands",1984,,"orn"
7,"Solomon Islands",1984,,"swd"
7,"Solomon Islands",1985,,"crl"
7,"Solomon Islands",1985,,"orn"
7,"Solomon Islands",1985,,"swd"
7,"Solomon Islands",1986,,"crl"
7,"Solomon Islands",1986,,"orn"
7,"Solomon Islands",1986,,"swd"
7,"Solomon Islands",1987,,"crl"
7,"Solomon Islands",1987,,"orn"
7,"Solomon Islands",1987,,"swd"
7,"Solomon Islands",1988,,"crl"
7,"Solomon Islands",1988,,"orn"
7,"Solomon Islands",1988,,"swd"
7,"Solomon Islands",1989,,"crl"
7,"Solomon Islands",1989,,"orn"
7,"Solomon Islands",1989,,"swd"
7,"Solomon Islands",1990,,"crl"
7,"Solomon Islands",1990,,"orn"
7,"Solomon Islands",1990,,"swd"
7,"Solomon Islands",1991,,"crl"
7,"Solomon Islands",1991,,"orn"
7,"Solomon Islands",1991,,"swd"
7,"Solomon Islands",1992,,"crl"
7,"Solomon Islands",1992,,"orn"
7,"Solomon Islands",1992,,"swd"
7,"Solomon Islands",1993,,"crl"
7,"Solomon Islands",1993,,"orn"
7,"Solomon Islands",1993,,"swd"
7,"Solomon Islands",1994,,"crl"
7,"Solomon Islands",1994,,"orn"
7,"Solomon Islands",1994,,"swd"
7,"Solomon Islands",1995,,"crl"
7,"Solomon Islands",1995,,"orn"
7,"Solomon Islands",1995,,"swd"
7,"Solomon Islands",1996,,"crl"
7,"Solomon Islands",1996,,"swd"
7,"Solomon Islands",1997,,"crl"
7,"Solomon Islands",1997,,"swd"
7,"Solomon Islands",1998,,"swd"
7,"Solomon Islands",1999,,"swd"
7,"Solomon Islands",2000,,"swd"
7,"Solomon Islands",2001,,"swd"
7,"Solomon Islands",2002,,"swd"
7,"Solomon Islands",2003,,"swd"
7,"Solomon Islands",2010,,"orn"
7,"Solomon Islands",2011,,"orn"
8,"Palau",2003,0,"swd"
8,"Palau",2004,0,"swd"
8,"Palau",2005,0,"swd"
8,"Palau",2006,0,"swd"
8,"Palau",2007,0,"shl"
8,"Palau",2007,0,"swd"
8,"Palau",2008,0,"orn"
8,"Palau",2008,0,"shl"
8,"Palau",2008,0,"swd"
8,"Palau",2009,0,"orn"
8,"Palau",2009,0,"shl"
8,"Palau",2009,0,"swd"
8,"Palau",2010,0,"orn"
8,"Palau",2010,0,"shl"
8,"Palau",2010,0,"swd"
8,"Palau",2011,0,"shl"
8,"Palau",2011,0,"swd"
8,"Palau",2011,100,"shl"
8,"Palau",1996,1000,"orn"
8,"Palau",1998,3000,"orn"
8,"Palau",2000,3000,"crl"
8,"Palau",2003,3000,"crl"
8,"Palau",1999,4000,"crl"
8,"Palau",2003,4000,"shl"
8,"Palau",2010,4000,"crl"
8,"Palau",2010,4000,"shl"
8,"Palau",2011,5000,"orn"
8,"Palau",2006,8000,"crl"
8,"Palau",2007,13000,"crl"
8,"Palau",1995,19000,"orn"
8,"Palau",2006,19000,"shl"
8,"Palau",2002,41000,"swd"
8,"Palau",2011,42000,"crl"
8,"Palau",2008,54000,"crl"
8,"Palau",2002,57000,"orn"
8,"Palau",2005,62000,"orn"
8,"Palau",2006,65000,"orn"
8,"Palau",2007,66000,"orn"
8,"Palau",2004,90000,"orn"
8,"Palau",2003,105000,"orn"
8,"Palau",1998,195000,"crl"
8,"Palau",2005,241000,"crl"
8,"Palau",1976,,"crl"
8,"Palau",1976,,"orn"
8,"Palau",1976,,"shl"
8,"Palau",1976,,"shl"
8,"Palau",1976,,"swd"
8,"Palau",1977,,"crl"
8,"Palau",1977,,"orn"
8,"Palau",1977,,"shl"
8,"Palau",1977,,"shl"
8,"Palau",1977,,"swd"
8,"Palau",1978,,"crl"
8,"Palau",1978,,"orn"
8,"Palau",1978,,"shl"
8,"Palau",1978,,"shl"
8,"Palau",1978,,"swd"
8,"Palau",1979,,"crl"
8,"Palau",1979,,"orn"
8,"Palau",1979,,"shl"
8,"Palau",1979,,"shl"
8,"Palau",1979,,"swd"
8,"Palau",1980,,"crl"
8,"Palau",1980,,"orn"
8,"Palau",1980,,"shl"
8,"Palau",1980,,"shl"
8,"Palau",1980,,"swd"
8,"Palau",1981,,"crl"
8,"Palau",1981,,"orn"
8,"Palau",1981,,"shl"
8,"Palau",1981,,"shl"
8,"Palau",1981,,"swd"
8,"Palau",1982,,"crl"
8,"Palau",1982,,"orn"
8,"Palau",1982,,"shl"
8,"Palau",1982,,"shl"
8,"Palau",1982,,"swd"
8,"Palau",1983,,"crl"
8,"Palau",1983,,"orn"
8,"Palau",1983,,"shl"
8,"Palau",1983,,"shl"
8,"Palau",1983,,"swd"
8,"Palau",1984,,"crl"
8,"Palau",1984,,"orn"
8,"Palau",1984,,"shl"
8,"Palau",1984,,"shl"
8,"Palau",1984,,"swd"
8,"Palau",1985,,"crl"
8,"Palau",1985,,"orn"
8,"Palau",1985,,"shl"
8,"Palau",1985,,"shl"
8,"Palau",1985,,"swd"
8,"Palau",1986,,"crl"
8,"Palau",1986,,"orn"
8,"Palau",1986,,"shl"
8,"Palau",1986,,"shl"
8,"Palau",1986,,"swd"
8,"Palau",1987,,"crl"
8,"Palau",1987,,"orn"
8,"Palau",1987,,"shl"
8,"Palau",1987,,"shl"
8,"Palau",1987,,"swd"
8,"Palau",1988,,"crl"
8,"Palau",1988,,"orn"
8,"Palau",1988,,"shl"
8,"Palau",1988,,"shl"
8,"Palau",1988,,"swd"
8,"Palau",1989,,"crl"
8,"Palau",1989,,"orn"
8,"Palau",1989,,"shl"
8,"Palau",1989,,"shl"
8,"Palau",1989,,"swd"
8,"Palau",1990,,"crl"
8,"Palau",1990,,"orn"
8,"Palau",1990,,"shl"
8,"Palau",1990,,"shl"
8,"Palau",1990,,"swd"
8,"Palau",1991,,"crl"
8,"Palau",1991,,"orn"
8,"Palau",1991,,"shl"
8,"Palau",1991,,"shl"
8,"Palau",1991,,"swd"
8,"Palau",1992,,"crl"
8,"Palau",1992,,"orn"
8,"Palau",1992,,"shl"
8,"Palau",1992,,"shl"
8,"Palau",1992,,"swd"
8,"Palau",1993,,"crl"
8,"Palau",1993,,"orn"
8,"Palau",1993,,"shl"
8,"Palau",1993,,"shl"
8,"Palau",1993,,"swd"
8,"Palau",1994,,"crl"
8,"Palau",1994,,"orn"
8,"Palau",1994,,"shl"
8,"Palau",1994,,"shl"
8,"Palau",1994,,"swd"
8,"Palau",1995,,"crl"
8,"Palau",1995,,"shl"
8,"Palau",1995,,"shl"
8,"Palau",1995,,"swd"
8,"Palau",1996,,"crl"
8,"Palau",1996,,"shl"
8,"Palau",1996,,"shl"
8,"Palau",1996,,"swd"
8,"Palau",1997,,"crl"
8,"Palau",1997,,"orn"
8,"Palau",1997,,"shl"
8,"Palau",1997,,"shl"
8,"Palau",1997,,"swd"
8,"Palau",1998,,"shl"
8,"Palau",1998,,"shl"
8,"Palau",1998,,"swd"
8,"Palau",1999,,"orn"
8,"Palau",1999,,"shl"
8,"Palau",1999,,"shl"
8,"Palau",1999,,"swd"
8,"Palau",2000,,"orn"
8,"Palau",2000,,"shl"
8,"Palau",2000,,"shl"
8,"Palau",2000,,"swd"
8,"Palau",2001,,"crl"
8,"Palau",2001,,"orn"
8,"Palau",2001,,"shl"
8,"Palau",2001,,"shl"
8,"Palau",2001,,"swd"
8,"Palau",2002,,"crl"
8,"Palau",2002,,"shl"
8,"Palau",2002,,"shl"
8,"Palau",2003,,"shl"
8,"Palau",2004,,"crl"
8,"Palau",2004,,"shl"
8,"Palau",2004,,"shl"
8,"Palau",2005,,"shl"
8,"Palau",2005,,"shl"
8,"Palau",2006,,"shl"
8,"Palau",2007,,"shl"
8,"Palau",2008,,"shl"
8,"Palau",2009,,"crl"
8,"Palau",2009,,"shl"
9,"Micronesia, Fed.States of",2003,0,"shl"
9,"Micronesia, Fed.States of",2004,0,"shl"
9,"Micronesia, Fed.States of",2006,0,"shl"
9,"Micronesia, Fed.States of",2007,0,"shl"
9,"Micronesia, Fed.States of",2008,0,"shl"
9,"Micronesia, Fed.States of",2009,0,"shl"
9,"Micronesia, Fed.States of",2010,0,"shl"
9,"Micronesia, Fed.States of",2011,0,"shl"
9,"Micronesia, Fed.States of",2002,2000,"orn"
9,"Micronesia, Fed.States of",2001,3000,"orn"
9,"Micronesia, Fed.States of",2005,4000,"orn"
9,"Micronesia, Fed.States of",2008,5000,"orn"
9,"Micronesia, Fed.States of",2004,8000,"crl"
9,"Micronesia, Fed.States of",2000,10000,"orn"
9,"Micronesia, Fed.States of",2009,10000,"orn"
9,"Micronesia, Fed.States of",1997,13000,"orn"
9,"Micronesia, Fed.States of",2010,13000,"orn"
9,"Micronesia, Fed.States of",1999,18000,"orn"
9,"Micronesia, Fed.States of",1996,19000,"orn"
9,"Micronesia, Fed.States of",2004,21000,"orn"
9,"Micronesia, Fed.States of",2008,24000,"crl"
9,"Micronesia, Fed.States of",2003,27000,"orn"
9,"Micronesia, Fed.States of",2002,30000,"shl"
9,"Micronesia, Fed.States of",1998,33000,"orn"
9,"Micronesia, Fed.States of",2005,39000,"crl"
9,"Micronesia, Fed.States of",1991,40000,"orn"
9,"Micronesia, Fed.States of",1992,40000,"orn"
9,"Micronesia, Fed.States of",2000,44000,"crl"
9,"Micronesia, Fed.States of",2003,44000,"crl"
9,"Micronesia, Fed.States of",2001,46000,"shl"
9,"Micronesia, Fed.States of",2009,48000,"crl"
9,"Micronesia, Fed.States of",2007,66000,"crl"
9,"Micronesia, Fed.States of",2006,79000,"crl"
9,"Micronesia, Fed.States of",2005,83000,"shl"
9,"Micronesia, Fed.States of",2011,109000,"crl"
9,"Micronesia, Fed.States of",2010,116000,"crl"
9,"Micronesia, Fed.States of",1998,129000,"crl"
9,"Micronesia, Fed.States of",2002,137000,"crl"
9,"Micronesia, Fed.States of",2011,137000,"orn"
9,"Micronesia, Fed.States of",1999,173000,"crl"
