"","country","category","year","tons","rgn_id"
"94","Albania","seaweeds",1997,0,82
"95","Albania","seaweeds",1998,0,82
"96","Albania","seaweeds",1999,0,82
"97","Albania","seaweeds",2000,0,82
"98","Albania","seaweeds",2001,0,82
"99","Albania","seaweeds",2002,0,82
"100","Albania","seaweeds",2003,0,82
"101","Albania","seaweeds",2004,0,82
"102","Albania","seaweeds",2005,0,82
"103","Albania","seaweeds",2006,0,82
"104","Albania","seaweeds",2007,0,82
"105","Albania","seaweeds",2008,0,82
"106","Albania","seaweeds",2009,0,82
"107","Albania","seaweeds",2010,0,82
"108","Albania","seaweeds",2011,16,82
"109","Algeria","fish_oil",1976,0,84
"110","Algeria","fish_oil",1977,0,84
"111","Algeria","fish_oil",1978,0,84
"112","Algeria","fish_oil",1979,0,84
"113","Algeria","fish_oil",1980,0,84
"114","Algeria","fish_oil",1981,0,84
"115","Algeria","fish_oil",1982,0,84
"116","Algeria","fish_oil",1983,0,84
"117","Algeria","fish_oil",1984,0,84
"118","Algeria","fish_oil",1985,0,84
"119","Algeria","fish_oil",1986,0,84
"120","Algeria","fish_oil",1987,0,84
"121","Algeria","fish_oil",1988,0,84
"122","Algeria","fish_oil",1989,0,84
"123","Algeria","fish_oil",1990,0,84
"124","Algeria","fish_oil",1991,0,84
"125","Algeria","fish_oil",1992,0,84
"126","Algeria","fish_oil",1993,0,84
"127","Algeria","fish_oil",1994,0,84
"128","Algeria","fish_oil",1995,0,84
"129","Algeria","fish_oil",1996,0,84
"130","Algeria","fish_oil",1997,0,84
"131","Algeria","fish_oil",1998,0,84
"132","Algeria","fish_oil",1999,0,84
"133","Algeria","fish_oil",2000,0,84
"134","Algeria","fish_oil",2001,0,84
"135","Algeria","fish_oil",2002,0,84
"136","Algeria","fish_oil",2003,0,84
"137","Algeria","fish_oil",2004,0.1,84
"138","Algeria","fish_oil",2005,0,84
"139","Algeria","fish_oil",2006,0,84
"140","Algeria","fish_oil",2007,0,84
"141","Algeria","fish_oil",2008,0,84
"142","Algeria","fish_oil",2009,0,84
"143","Algeria","fish_oil",2010,0,84
"144","Algeria","fish_oil",2011,0,84
"145","Algeria","ornamentals",1976,0,84
"146","Algeria","ornamentals",1977,0,84
"147","Algeria","ornamentals",1978,0,84
"148","Algeria","ornamentals",1979,0,84
"149","Algeria","ornamentals",1980,0,84
"150","Algeria","ornamentals",1981,0,84
"151","Algeria","ornamentals",1982,0,84
"152","Algeria","ornamentals",1983,0,84
"153","Algeria","ornamentals",1984,0,84
"154","Algeria","ornamentals",1985,0,84
"155","Algeria","ornamentals",1986,0,84
"156","Algeria","ornamentals",1987,0,84
"157","Algeria","ornamentals",1988,0,84
"158","Algeria","ornamentals",1989,0,84
"159","Algeria","ornamentals",1990,0,84
"160","Algeria","ornamentals",1991,0,84
"161","Algeria","ornamentals",1992,0,84
"162","Algeria","ornamentals",1993,0,84
"163","Algeria","ornamentals",1994,0,84
"164","Algeria","ornamentals",1995,0,84
"165","Algeria","ornamentals",1996,0,84
"166","Algeria","ornamentals",1997,0,84
"167","Algeria","ornamentals",1998,0,84
"168","Algeria","ornamentals",1999,0,84
"169","Algeria","ornamentals",2000,0,84
"170","Algeria","ornamentals",2001,0.1,84
"171","Algeria","ornamentals",2002,0.1,84
"172","Algeria","ornamentals",2003,1,84
"173","Algeria","ornamentals",2004,1,84
"174","Algeria","ornamentals",2005,1,84
"175","Algeria","ornamentals",2006,0.1,84
"176","Algeria","ornamentals",2007,0.1,84
"177","Algeria","ornamentals",2008,0,84
"178","Algeria","ornamentals",2009,0,84
"179","Algeria","ornamentals",2010,0,84
"180","Algeria","ornamentals",2011,0,84
"181","Algeria","seaweeds",1976,0,84
"182","Algeria","seaweeds",1977,0,84
"183","Algeria","seaweeds",1978,0,84
"184","Algeria","seaweeds",1979,0,84
"185","Algeria","seaweeds",1980,0,84
"186","Algeria","seaweeds",1981,0,84
"187","Algeria","seaweeds",1982,0,84
"188","Algeria","seaweeds",1983,0,84
"189","Algeria","seaweeds",1984,0,84
"190","Algeria","seaweeds",1985,0,84
"191","Algeria","seaweeds",1986,0,84
"192","Algeria","seaweeds",1987,0,84
"193","Algeria","seaweeds",1988,0,84
"194","Algeria","seaweeds",1989,0,84
"195","Algeria","seaweeds",1990,0,84
"196","Algeria","seaweeds",1991,0,84
"197","Algeria","seaweeds",1992,0,84
"198","Algeria","seaweeds",1993,0,84
"199","Algeria","seaweeds",1994,0,84
"200","Algeria","seaweeds",1995,0,84
"201","Algeria","seaweeds",1996,36,84
"202","Algeria","seaweeds",1997,0,84
"203","Algeria","seaweeds",1998,0,84
"204","Algeria","seaweeds",1999,0,84
"205","Algeria","seaweeds",2000,0,84
"206","Algeria","seaweeds",2001,0,84
"207","Algeria","seaweeds",2002,0,84
"208","Algeria","seaweeds",2003,0,84
"209","Algeria","seaweeds",2004,0,84
"210","Algeria","seaweeds",2005,0,84
"211","Algeria","seaweeds",2006,0,84
"212","Algeria","seaweeds",2007,0,84
"213","Algeria","seaweeds",2008,0,84
"214","Algeria","seaweeds",2009,0,84
"215","Algeria","seaweeds",2010,0,84
"216","Algeria","seaweeds",2011,0,84
"217","Angola","fish_oil",1976,0,200
"218","Angola","fish_oil",1977,0,200
"219","Angola","fish_oil",1978,0,200
"220","Angola","fish_oil",1979,0,200
"221","Angola","fish_oil",1980,0,200
"222","Angola","fish_oil",1981,0,200
"223","Angola","fish_oil",1982,0,200
"224","Angola","fish_oil",1983,0,200
"225","Angola","fish_oil",1984,0,200
"226","Angola","fish_oil",1985,0,200
"227","Angola","fish_oil",1986,0,200
"228","Angola","fish_oil",1987,0,200
"229","Angola","fish_oil",1988,0,200
"230","Angola","fish_oil",1989,0,200
"231","Angola","fish_oil",1990,0,200
"232","Angola","fish_oil",1991,0,200
"233","Angola","fish_oil",1992,0,200
"234","Angola","fish_oil",1993,0,200
"235","Angola","fish_oil",1994,0,200
"236","Angola","fish_oil",1995,0,200
"237","Angola","fish_oil",1996,0,200
"238","Angola","fish_oil",1997,90,200
"239","Angola","fish_oil",1998,965,200
"240","Angola","fish_oil",1999,690,200
"241","Angola","fish_oil",2000,400,200
"242","Angola","fish_oil",2001,0,200
"243","Angola","fish_oil",2002,0,200
"244","Angola","fish_oil",2003,922,200
"245","Angola","fish_oil",2004,811,200
"246","Angola","fish_oil",2005,851,200
"247","Angola","fish_oil",2006,500,200
"248","Angola","fish_oil",2007,0,200
"249","Angola","fish_oil",2008,40,200
"250","Angola","fish_oil",2009,8,200
"251","Angola","fish_oil",2010,8,200
"252","Angola","fish_oil",2011,659,200
"253","Angola","ornamentals",1976,0,200
"254","Angola","ornamentals",1977,0,200
"255","Angola","ornamentals",1978,0,200
"256","Angola","ornamentals",1979,0,200
"257","Angola","ornamentals",1980,0,200
"258","Angola","ornamentals",1981,0,200
"259","Angola","ornamentals",1982,0,200
"260","Angola","ornamentals",1983,0,200
"261","Angola","ornamentals",1984,0,200
"262","Angola","ornamentals",1985,0,200
"263","Angola","ornamentals",1986,0,200
"264","Angola","ornamentals",1987,0,200
"265","Angola","ornamentals",1988,0,200
"266","Angola","ornamentals",1989,0,200
"267","Angola","ornamentals",1990,0,200
"268","Angola","ornamentals",1991,0,200
"269","Angola","ornamentals",1992,0,200
"270","Angola","ornamentals",1993,0,200
"271","Angola","ornamentals",1994,0,200
"272","Angola","ornamentals",1995,0,200
"273","Angola","ornamentals",1996,0,200
"274","Angola","ornamentals",1997,0,200
"275","Angola","ornamentals",1998,0,200
"276","Angola","ornamentals",1999,0,200
"277","Angola","ornamentals",2000,0,200
"278","Angola","ornamentals",2001,0,200
"279","Angola","ornamentals",2002,0,200
"280","Angola","ornamentals",2003,0.1,200
"281","Angola","ornamentals",2004,0,200
"282","Angola","ornamentals",2005,0,200
"283","Angola","ornamentals",2006,0,200
"284","Angola","ornamentals",2007,0,200
"285","Angola","ornamentals",2008,0,200
"286","Angola","ornamentals",2009,0,200
"287","Angola","ornamentals",2010,0,200
"288","Angola","ornamentals",2011,0,200
"289","Antigua and Barbuda","ornamentals",1976,0,120
"290","Antigua and Barbuda","ornamentals",1977,0,120
"291","Antigua and Barbuda","ornamentals",1978,0,120
"292","Antigua and Barbuda","ornamentals",1979,0,120
"293","Antigua and Barbuda","ornamentals",1980,0,120
"294","Antigua and Barbuda","ornamentals",1981,0,120
"295","Antigua and Barbuda","ornamentals",1982,0,120
"296","Antigua and Barbuda","ornamentals",1983,0,120
"297","Antigua and Barbuda","ornamentals",1984,0,120
"298","Antigua and Barbuda","ornamentals",1985,0,120
"299","Antigua and Barbuda","ornamentals",1986,0,120
"300","Antigua and Barbuda","ornamentals",1987,0,120
"301","Antigua and Barbuda","ornamentals",1988,0,120
"302","Antigua and Barbuda","ornamentals",1989,0,120
"303","Antigua and Barbuda","ornamentals",1990,0,120
"304","Antigua and Barbuda","ornamentals",1991,0,120
"305","Antigua and Barbuda","ornamentals",1992,0,120
"306","Antigua and Barbuda","ornamentals",1993,0,120
"307","Antigua and Barbuda","ornamentals",1994,0,120
"308","Antigua and Barbuda","ornamentals",1995,0,120
"309","Antigua and Barbuda","ornamentals",1996,0,120
"310","Antigua and Barbuda","ornamentals",1997,0,120
"311","Antigua and Barbuda","ornamentals",1998,0,120
"312","Antigua and Barbuda","ornamentals",1999,0,120
"313","Antigua and Barbuda","ornamentals",2000,0,120
"314","Antigua and Barbuda","ornamentals",2001,0,120
"315","Antigua and Barbuda","ornamentals",2002,0.1,120
"316","Antigua and Barbuda","ornamentals",2003,0.1,120
"317","Antigua and Barbuda","ornamentals",2004,0,120
"318","Antigua and Barbuda","ornamentals",2005,0,120
"319","Antigua and Barbuda","ornamentals",2006,0,120
"320","Antigua and Barbuda","ornamentals",2007,0,120
"321","Antigua and Barbuda","ornamentals",2008,0,120
"322","Antigua and Barbuda","ornamentals",2009,0,120
"323","Antigua and Barbuda","ornamentals",2010,0.1,120
"324","Antigua and Barbuda","ornamentals",2011,0,120
"325","Argentina","fish_oil",1976,0,172
"326","Argentina","fish_oil",1977,0,172
"327","Argentina","fish_oil",1978,0,172
"328","Argentina","fish_oil",1979,0,172
"329","Argentina","fish_oil",1980,0,172
"330","Argentina","fish_oil",1981,0,172
"331","Argentina","fish_oil",1982,0,172
"332","Argentina","fish_oil",1983,0,172
"333","Argentina","fish_oil",1984,0,172
"334","Argentina","fish_oil",1985,0,172
"335","Argentina","fish_oil",1986,0,172
"336","Argentina","fish_oil",1987,1,172
"337","Argentina","fish_oil",1988,80,172
"338","Argentina","fish_oil",1989,184,172
"339","Argentina","fish_oil",1990,354,172
"340","Argentina","fish_oil",1991,375.1,172
"341","Argentina","fish_oil",1992,369,172
"342","Argentina","fish_oil",1993,47,172
"343","Argentina","fish_oil",1994,2204,172
"344","Argentina","fish_oil",1995,542,172
"345","Argentina","fish_oil",1996,531,172
"346","Argentina","fish_oil",1997,575.1,172
"347","Argentina","fish_oil",1998,443.1,172
"348","Argentina","fish_oil",1999,113,172
"349","Argentina","fish_oil",2000,96.1,172
"350","Argentina","fish_oil",2001,913,172
"351","Argentina","fish_oil",2002,1249.1,172
"352","Argentina","fish_oil",2003,1031,172
"353","Argentina","fish_oil",2004,1019,172
"354","Argentina","fish_oil",2005,690,172
"355","Argentina","fish_oil",2006,488,172
"356","Argentina","fish_oil",2007,959.2,172
"357","Argentina","fish_oil",2008,1543.1,172
"358","Argentina","fish_oil",2009,1015,172
"359","Argentina","fish_oil",2010,1243.1,172
"360","Argentina","fish_oil",2011,1224,172
"361","Argentina","ornamentals",1976,0.1,172
"362","Argentina","ornamentals",1977,0.1,172
"363","Argentina","ornamentals",1978,0.1,172
"364","Argentina","ornamentals",1979,0.1,172
"365","Argentina","ornamentals",1980,0.1,172
"366","Argentina","ornamentals",1981,0.1,172
"367","Argentina","ornamentals",1982,0.1,172
"368","Argentina","ornamentals",1983,0.1,172
"369","Argentina","ornamentals",1984,0,172
"370","Argentina","ornamentals",1985,0,172
"371","Argentina","ornamentals",1986,0.1,172
"372","Argentina","ornamentals",1987,1,172
"373","Argentina","ornamentals",1988,0.1,172
"374","Argentina","ornamentals",1989,0.1,172
"375","Argentina","ornamentals",1990,1,172
"376","Argentina","ornamentals",1991,8,172
"377","Argentina","ornamentals",1992,1,172
"378","Argentina","ornamentals",1993,0.1,172
"379","Argentina","ornamentals",1994,0.1,172
"380","Argentina","ornamentals",1995,0.1,172
"381","Argentina","ornamentals",1996,0.1,172
"382","Argentina","ornamentals",1997,0.1,172
"383","Argentina","ornamentals",1998,0.1,172
"384","Argentina","ornamentals",1999,0,172
"385","Argentina","ornamentals",2000,0.1,172
"386","Argentina","ornamentals",2001,1,172
"387","Argentina","ornamentals",2002,1,172
"388","Argentina","ornamentals",2003,2,172
"389","Argentina","ornamentals",2004,1,172
"390","Argentina","ornamentals",2005,2,172
"391","Argentina","ornamentals",2006,2,172
"392","Argentina","ornamentals",2007,1,172
"393","Argentina","ornamentals",2008,1,172
"394","Argentina","ornamentals",2009,1,172
"395","Argentina","ornamentals",2010,1,172
"396","Argentina","ornamentals",2011,1,172
"397","Argentina","seaweeds",1976,0,172
"398","Argentina","seaweeds",1977,0,172
"399","Argentina","seaweeds",1978,0,172
"400","Argentina","seaweeds",1979,0,172
"401","Argentina","seaweeds",1980,0,172
"402","Argentina","seaweeds",1981,0,172
"403","Argentina","seaweeds",1982,0,172
"404","Argentina","seaweeds",1983,0,172
"405","Argentina","seaweeds",1984,0,172
"406","Argentina","seaweeds",1985,0,172
"407","Argentina","seaweeds",1986,0,172
"408","Argentina","seaweeds",1987,0,172
"409","Argentina","seaweeds",1988,0,172
"410","Argentina","seaweeds",1989,0,172
"411","Argentina","seaweeds",1990,0,172
"412","Argentina","seaweeds",1991,276,172
"413","Argentina","seaweeds",1992,74,172
"414","Argentina","seaweeds",1993,239,172
"415","Argentina","seaweeds",1994,753,172
"416","Argentina","seaweeds",1995,430,172
"417","Argentina","seaweeds",1996,236,172
"418","Argentina","seaweeds",1997,200,172
"419","Argentina","seaweeds",1998,230,172
"420","Argentina","seaweeds",1999,121,172
"421","Argentina","seaweeds",2000,19,172
"422","Argentina","seaweeds",2001,2,172
"423","Argentina","seaweeds",2002,1.1,172
"424","Argentina","seaweeds",2003,62,172
"425","Argentina","seaweeds",2004,46,172
"426","Argentina","seaweeds",2005,90,172
"427","Argentina","seaweeds",2006,171,172
"428","Argentina","seaweeds",2007,89,172
"429","Argentina","seaweeds",2008,117,172
"430","Argentina","seaweeds",2009,127,172
"431","Argentina","seaweeds",2010,127,172
"432","Argentina","seaweeds",2011,119.1,172
"433","Argentina","shells",1976,0,172
"434","Argentina","shells",1977,0,172
"435","Argentina","shells",1978,0,172
"436","Argentina","shells",1979,0,172
"437","Argentina","shells",1980,0,172
"438","Argentina","shells",1981,0,172
"439","Argentina","shells",1982,0,172
"440","Argentina","shells",1983,0,172
"441","Argentina","shells",1984,0,172
"442","Argentina","shells",1985,0,172
"443","Argentina","shells",1986,0,172
"444","Argentina","shells",1987,0,172
"445","Argentina","shells",1988,0,172
"446","Argentina","shells",1989,0,172
"447","Argentina","shells",1990,0,172
"448","Argentina","shells",1991,0,172
"449","Argentina","shells",1992,0,172
"450","Argentina","shells",1993,0,172
"451","Argentina","shells",1994,0,172
"452","Argentina","shells",1995,0,172
"453","Argentina","shells",1996,0,172
"454","Argentina","shells",1997,0,172
"455","Argentina","shells",1998,0,172
"456","Argentina","shells",1999,0,172
"457","Argentina","shells",2000,0,172
"458","Argentina","shells",2001,0,172
"459","Argentina","shells",2002,0.1,172
"460","Argentina","shells",2003,26,172
"461","Argentina","shells",2004,0,172
"462","Argentina","shells",2005,0,172
"463","Argentina","shells",2006,0,172
"464","Argentina","shells",2007,0,172
"465","Argentina","shells",2008,0,172
"466","Argentina","shells",2009,0,172
"467","Argentina","shells",2010,0,172
"468","Argentina","shells",2011,0,172
"469","Argentina","sponges",1976,0,172
"470","Argentina","sponges",1977,0,172
"471","Argentina","sponges",1978,0,172
"472","Argentina","sponges",1979,0,172
"473","Argentina","sponges",1980,0,172
"474","Argentina","sponges",1981,0,172
"475","Argentina","sponges",1982,0,172
"476","Argentina","sponges",1983,0,172
"477","Argentina","sponges",1984,0,172
"478","Argentina","sponges",1985,0,172
"479","Argentina","sponges",1986,0,172
"480","Argentina","sponges",1987,0,172
"481","Argentina","sponges",1988,0,172
"482","Argentina","sponges",1989,0,172
"483","Argentina","sponges",1990,0,172
"484","Argentina","sponges",1991,0,172
"485","Argentina","sponges",1992,0,172
"486","Argentina","sponges",1993,0,172
"487","Argentina","sponges",1994,0,172
"488","Argentina","sponges",1995,0,172
"489","Argentina","sponges",1996,0,172
"490","Argentina","sponges",1997,0,172
"491","Argentina","sponges",1998,0,172
"492","Argentina","sponges",1999,0,172
"493","Argentina","sponges",2000,0,172
"494","Argentina","sponges",2001,0.1,172
"495","Argentina","sponges",2002,0,172
"496","Argentina","sponges",2003,0,172
"497","Argentina","sponges",2004,0,172
"498","Argentina","sponges",2005,0,172
"499","Argentina","sponges",2006,0,172
"500","Argentina","sponges",2007,0,172
"501","Argentina","sponges",2008,0,172
"502","Argentina","sponges",2009,0,172
"503","Argentina","sponges",2010,0,172
"504","Argentina","sponges",2011,0,172
"505","Aruba","corals",1976,0,250
"506","Aruba","corals",1977,0,250
"507","Aruba","corals",1978,0,250
"508","Aruba","corals",1979,0,250
"509","Aruba","corals",1980,0,250
"510","Aruba","corals",1981,0,250
"511","Aruba","corals",1982,0,250
"512","Aruba","corals",1983,0,250
"513","Aruba","corals",1984,0,250
"514","Aruba","corals",1985,0,250
"515","Aruba","corals",1986,0,250
"516","Aruba","corals",1987,0,250
"517","Aruba","corals",1988,0,250
"518","Aruba","corals",1989,0,250
"519","Aruba","corals",1990,0,250
"520","Aruba","corals",1991,0,250
"521","Aruba","corals",1992,0,250
"522","Aruba","corals",1993,0,250
"523","Aruba","corals",1994,0,250
"524","Aruba","corals",1995,0,250
"525","Aruba","corals",1996,0,250
"526","Aruba","corals",1997,0,250
"527","Aruba","corals",1998,0,250
"528","Aruba","corals",1999,0,250
"529","Aruba","corals",2000,0.0166666666666667,250
"530","Aruba","corals",2001,0.166666666666667,250
"531","Aruba","corals",2002,0.333333333333333,250
"532","Aruba","corals",2003,0.166666666666667,250
"533","Aruba","corals",2004,0,250
"534","Aruba","corals",2005,0,250
"535","Aruba","corals",2006,0,250
"536","Aruba","corals",2007,0,250
"537","Aruba","corals",2008,0,250
"538","Aruba","corals",2009,0,250
"539","Aruba","corals",2010,0,250
"540","Aruba","corals",2011,0,250
"541","Aruba","fish_oil",1976,0,250
"542","Aruba","fish_oil",1977,0,250
"543","Aruba","fish_oil",1978,0,250
"544","Aruba","fish_oil",1979,0,250
"545","Aruba","fish_oil",1980,0,250
"546","Aruba","fish_oil",1981,0,250
"547","Aruba","fish_oil",1982,0,250
"548","Aruba","fish_oil",1983,0,250
"549","Aruba","fish_oil",1984,0,250
"550","Aruba","fish_oil",1985,0,250
"551","Aruba","fish_oil",1986,0,250
"552","Aruba","fish_oil",1987,0,250
"553","Aruba","fish_oil",1988,0,250
"554","Aruba","fish_oil",1989,0,250
"555","Aruba","fish_oil",1990,0,250
"556","Aruba","fish_oil",1991,0,250
"557","Aruba","fish_oil",1992,0,250
"558","Aruba","fish_oil",1993,0,250
"559","Aruba","fish_oil",1994,0,250
"560","Aruba","fish_oil",1995,0,250
"561","Aruba","fish_oil",1996,0,250
"562","Aruba","fish_oil",1997,0,250
"563","Aruba","fish_oil",1998,0,250
"564","Aruba","fish_oil",1999,0,250
"565","Aruba","fish_oil",2000,0,250
"566","Aruba","fish_oil",2001,0.0166666666666667,250
"567","Aruba","fish_oil",2002,2.33333333333333,250
"568","Aruba","fish_oil",2003,17.3333333333333,250
"569","Aruba","fish_oil",2004,56.1666666666667,250
"570","Aruba","fish_oil",2005,0,250
"571","Aruba","fish_oil",2006,0,250
"572","Aruba","fish_oil",2007,0,250
"573","Aruba","fish_oil",2008,0,250
"574","Aruba","fish_oil",2009,0,250
"575","Aruba","fish_oil",2010,0,250
"576","Aruba","fish_oil",2011,0,250
"577","Aruba","ornamentals",1976,0,250
"578","Aruba","ornamentals",1977,0,250
"579","Aruba","ornamentals",1978,0,250
"580","Aruba","ornamentals",1979,0,250
"581","Aruba","ornamentals",1980,0,250
"582","Aruba","ornamentals",1981,0,250
"583","Aruba","ornamentals",1982,0,250
"584","Aruba","ornamentals",1983,0,250
"585","Aruba","ornamentals",1984,0,250
"586","Aruba","ornamentals",1985,0,250
"587","Aruba","ornamentals",1986,0,250
"588","Aruba","ornamentals",1987,0,250
"589","Aruba","ornamentals",1988,0,250
"590","Aruba","ornamentals",1989,0,250
"591","Aruba","ornamentals",1990,0,250
"592","Aruba","ornamentals",1991,0,250
"593","Aruba","ornamentals",1992,0,250
"594","Aruba","ornamentals",1993,0,250
"595","Aruba","ornamentals",1994,0,250
"596","Aruba","ornamentals",1995,0,250
"597","Aruba","ornamentals",1996,0.0166666666666667,250
"598","Aruba","ornamentals",1997,0.5,250
"599","Aruba","ornamentals",1998,0,250
"600","Aruba","ornamentals",1999,0.333333333333333,250
"601","Aruba","ornamentals",2000,0.333333333333333,250
"602","Aruba","ornamentals",2001,0.166666666666667,250
"603","Aruba","ornamentals",2002,0.333333333333333,250
"604","Aruba","ornamentals",2003,0.333333333333333,250
"605","Aruba","ornamentals",2004,0.183333333333333,250
"606","Aruba","ornamentals",2005,1,250
"607","Aruba","ornamentals",2006,1.33333333333333,250
"608","Aruba","ornamentals",2007,1.5,250
"609","Aruba","ornamentals",2008,0.35,250
"610","Aruba","ornamentals",2009,0.333333333333333,250
"611","Aruba","ornamentals",2010,0.0166666666666667,250
"612","Aruba","ornamentals",2011,0,250
"613","Aruba","seaweeds",1976,0,250
"614","Aruba","seaweeds",1977,0,250
"615","Aruba","seaweeds",1978,0,250
"616","Aruba","seaweeds",1979,0,250
"617","Aruba","seaweeds",1980,0,250
"618","Aruba","seaweeds",1981,0,250
"619","Aruba","seaweeds",1982,0,250
"620","Aruba","seaweeds",1983,0,250
"621","Aruba","seaweeds",1984,0,250
"622","Aruba","seaweeds",1985,0,250
"623","Aruba","seaweeds",1986,0,250
"624","Aruba","seaweeds",1987,0,250
"625","Aruba","seaweeds",1988,0,250
"626","Aruba","seaweeds",1989,0,250
"627","Aruba","seaweeds",1990,0,250
"628","Aruba","seaweeds",1991,0,250
"629","Aruba","seaweeds",1992,0,250
"630","Aruba","seaweeds",1993,0,250
"631","Aruba","seaweeds",1994,0,250
"632","Aruba","seaweeds",1995,0,250
"633","Aruba","seaweeds",1996,0,250
"634","Aruba","seaweeds",1997,0,250
"635","Aruba","seaweeds",1998,0,250
"636","Aruba","seaweeds",1999,0,250
"637","Aruba","seaweeds",2000,0,250
"638","Aruba","seaweeds",2001,0,250
"639","Aruba","seaweeds",2002,0,250
"640","Aruba","seaweeds",2003,0.0166666666666667,250
"641","Aruba","seaweeds",2004,0,250
"642","Aruba","seaweeds",2005,0,250
"643","Aruba","seaweeds",2006,0,250
"644","Aruba","seaweeds",2007,0,250
"645","Aruba","seaweeds",2008,0,250
"646","Aruba","seaweeds",2009,0,250
"647","Aruba","seaweeds",2010,0,250
"648","Aruba","seaweeds",2011,0.1,250
"649","Aruba","shells",1976,0,250
"650","Aruba","shells",1977,0,250
"651","Aruba","shells",1978,0,250
"652","Aruba","shells",1979,0,250
"653","Aruba","shells",1980,0,250
"654","Aruba","shells",1981,0,250
"655","Aruba","shells",1982,0,250
"656","Aruba","shells",1983,0,250
"657","Aruba","shells",1984,0,250
"658","Aruba","shells",1985,0,250
"659","Aruba","shells",1986,0,250
"660","Aruba","shells",1987,0,250
"661","Aruba","shells",1988,0,250
"662","Aruba","shells",1989,0,250
"663","Aruba","shells",1990,0,250
"664","Aruba","shells",1991,0,250
"665","Aruba","shells",1992,0,250
"666","Aruba","shells",1993,0,250
"667","Aruba","shells",1994,0,250
"668","Aruba","shells",1995,0,250
"669","Aruba","shells",1996,0,250
"670","Aruba","shells",1997,0,250
"671","Aruba","shells",1998,0,250
"672","Aruba","shells",1999,0,250
"673","Aruba","shells",2000,0,250
"674","Aruba","shells",2001,0,250
"675","Aruba","shells",2002,0,250
