"rgn_id","year","prop_access"
12,2000,0.610083333333333
12,2001,0.622
12,2002,0.633333333333333
12,2003,0.64475
12,2004,0.65575
12,2005,0.665166666666667
12,2006,0.672666666666667
12,2007,0.679
12,2008,0.684416666666667
12,2009,0.689583333333333
12,2010,0.695
12,2011,0.700333333333333
12,2012,0.70575
13,1990,0.7865
13,1991,0.7895
13,1992,0.792
13,1993,0.795
13,1994,0.7975
13,1995,0.8005
13,1996,0.803
13,1997,0.806
13,1998,0.809
13,1999,0.8115
13,2000,0.8145
13,2001,0.817
13,2002,0.82
13,2003,0.8225
13,2004,0.8255
13,2005,0.828
13,2006,0.831
13,2007,0.834
13,2008,0.8365
13,2009,0.8395
13,2010,0.842
13,2011,0.845
13,2012,0.8475
14,1990,0.745666666666667
14,1991,0.752666666666667
14,1992,0.70325
14,1993,0.7085
14,1994,0.71375
14,1995,0.719
14,1996,0.72425
14,1997,0.734
14,1998,0.744
14,1999,0.754
14,2000,0.76375
14,2001,0.77375
14,2002,0.78375
14,2003,0.7935
14,2004,0.8035
14,2005,0.81325
14,2006,0.82325
14,2007,0.833
14,2008,0.8425
14,2009,0.85225
14,2010,0.86175
14,2011,0.86725
14,2012,0.86775
15,1990,0.57
15,1991,0.578
15,1992,0.587
15,1993,0.595
15,1994,0.604
15,1995,0.612
15,1996,0.621
15,1997,0.629
15,1998,0.638
15,1999,0.647
15,2000,0.655
15,2001,0.664
15,2002,0.672
15,2003,0.681
15,2004,0.69
15,2005,0.699
15,2006,0.708
15,2007,0.716
15,2008,0.725
15,2009,0.734
15,2010,0.743
15,2011,0.743
15,2012,0.743
16,1990,1
16,1991,1
16,1992,1
16,1993,1
16,1994,1
16,1995,1
16,1996,1
16,1997,1
16,1998,1
16,1999,1
16,2000,1
16,2001,1
16,2002,1
16,2003,1
16,2004,1
16,2005,1
16,2006,1
16,2007,1
16,2008,1
16,2009,1
16,2010,1
16,2011,1
16,2012,1
17,1990,0.202
17,1991,0.201
17,1992,0.2
17,1993,0.199
17,1994,0.198
17,1995,0.197
17,1996,0.196
17,1997,0.195
17,1998,0.194
17,1999,0.193
17,2000,0.192
17,2001,0.191
17,2002,0.19
17,2003,0.189
17,2004,0.189
17,2005,0.188
17,2006,0.188
17,2007,0.188
17,2008,0.187
17,2009,0.187
17,2010,0.187
17,2011,0.187
17,2012,0.187
18,1990,0.572
18,1991,0.591
18,1992,0.609
18,1993,0.627
18,1994,0.645
18,1995,0.663
18,1996,0.68
18,1997,0.696
18,1998,0.711
18,1999,0.726
18,2000,0.742
18,2001,0.756
18,2002,0.771
18,2003,0.786
18,2004,0.8
18,2005,0.815
18,2006,0.829
18,2007,0.843
18,2008,0.857
18,2009,0.87
18,2010,0.871
18,2011,0.871
18,2012,0.872
19,1990,0.731
19,1991,0.736
19,1992,0.742
19,1993,0.747
19,1994,0.752
19,1995,0.757
19,1996,0.763
19,1997,0.768
19,1998,0.773
19,1999,0.779
19,2000,0.784
19,2001,0.789
19,2002,0.795
19,2003,0.8
19,2004,0.805
19,2005,0.811
19,2006,0.816
19,2007,0.821
19,2008,0.827
19,2009,0.832
19,2010,0.832
19,2011,0.833
19,2012,0.833
20,1990,1
20,1991,1
20,1992,1
20,1993,1
20,1994,1
20,1995,1
20,1996,1
20,1997,1
20,1998,1
20,1999,1
20,2000,1
20,2001,1
20,2002,1
20,2003,1
20,2004,1
20,2005,1
20,2006,1
20,2007,1
20,2008,1
20,2009,1
20,2010,1
20,2011,1
20,2012,1
21,1990,0.745666666666667
21,1991,0.752666666666667
21,1992,0.533
21,1993,0.533
21,1994,0.533
21,1995,0.533
21,1996,0.533
21,1997,0.552
21,1998,0.571
21,1999,0.59
21,2000,0.609
21,2001,0.628
21,2002,0.647
21,2003,0.666
21,2004,0.685
21,2005,0.704
21,2006,0.723
21,2007,0.742
21,2008,0.761
21,2009,0.78
21,2010,0.799
21,2011,0.818
21,2012,0.818
24,1990,0.028
24,1991,0.028
24,1992,0.029
24,1993,0.045
24,1994,0.062
24,1995,0.079
24,1996,0.096
24,1997,0.113
24,1998,0.13
24,1999,0.147
24,2000,0.163
24,2001,0.18
24,2002,0.197
24,2003,0.214
24,2004,0.231
24,2005,0.247
24,2006,0.264
24,2007,0.281
24,2008,0.298
24,2009,0.316
24,2010,0.333
24,2011,0.35
24,2012,0.368
25,1990,0.817
25,1991,0.827
25,1992,0.837
25,1993,0.847
25,1994,0.856
25,1995,0.866
25,1996,0.875
25,1997,0.885
25,1998,0.894
25,1999,0.904
25,2000,0.913
25,2001,0.922
25,2002,0.932
25,2003,0.935
25,2004,0.936
25,2005,0.936
25,2006,0.936
25,2007,0.935
25,2008,0.935
25,2009,0.935
25,2010,0.935
25,2011,0.934
25,2012,0.934
26,1990,0.568142857142857
26,1991,0.57025
26,1992,0.57775
26,1993,0.586625
26,1994,0.595875
26,1995,0.578888888888889
26,1996,0.588666666666667
26,1997,0.598222222222222
26,1998,0.608
26,1999,0.617666666666667
26,2000,0.627333333333333
26,2001,0.636666666666667
26,2002,0.646222222222222
26,2003,0.655111111111111
26,2004,0.663666666666667
26,2005,0.671555555555555
26,2006,0.679222222222222
26,2007,0.686555555555556
26,2008,0.694111111111111
26,2009,0.701777777777778
26,2010,0.709555555555556
26,2011,0.715888888888889
26,2012,0.722555555555556
28,1990,0.177
28,1991,0.187
28,1992,0.195
28,1993,0.203
28,1994,0.211
28,1995,0.223
28,1996,0.235
28,1997,0.247
28,1998,0.259
28,1999,0.271
28,2000,0.283
28,2001,0.294
28,2002,0.306
28,2003,0.318
28,2004,0.33
28,2005,0.342
28,2006,0.354
28,2007,0.354
28,2008,0.354
28,2009,0.354
28,2010,0.354
28,2011,0.495777777777778
28,2012,0.53025
29,1990,0.4202
29,1991,0.4223
29,1992,0.4243
29,1993,0.406818181818182
29,1994,0.408818181818182
29,1995,0.411727272727273
29,1996,0.414636363636364
29,1997,0.417363636363636
29,1998,0.419909090909091
29,1999,0.422636363636364
29,2000,0.425363636363636
29,2001,0.428
29,2002,0.430636363636364
29,2003,0.433454545454545
29,2004,0.436363636363636
29,2005,0.439
29,2006,0.441636363636364
29,2007,0.443545454545455
29,2008,0.445090909090909
29,2009,0.4782
29,2010,0.4799
29,2011,0.495777777777778
29,2012,0.53025
30,1990,0.4202
30,1991,0.4223
30,1992,0.4243
30,1993,0.406818181818182
30,1994,0.408818181818182
30,1995,0.411727272727273
30,1996,0.414636363636364
30,1997,0.417363636363636
30,1998,0.419909090909091
30,1999,0.422636363636364
30,2000,0.425363636363636
30,2001,0.428
30,2002,0.430636363636364
30,2003,0.433454545454545
30,2004,0.436363636363636
30,2005,0.439
30,2006,0.441636363636364
30,2007,0.443545454545455
30,2008,0.445090909090909
30,2009,0.4782
30,2010,0.4799
30,2011,0.495777777777778
30,2012,0.53025
31,1990,0.971
31,1991,0.971
31,1992,0.971
31,1993,0.971
31,1994,0.971
31,1995,0.971
31,1996,0.971
31,1997,0.971
31,1998,0.971
31,1999,0.971
31,2000,0.971
31,2001,0.971
31,2002,0.971
31,2003,0.971
31,2004,0.971
31,2005,0.971
31,2006,0.971
31,2007,0.971
31,2008,0.971
31,2009,0.971
31,2010,0.971
31,2011,0.971
31,2012,0.971
32,1990,0.978
32,1991,0.978
32,1992,0.979
32,1993,0.979
32,1994,0.979
32,1995,0.98
32,1996,0.98
32,1997,0.98
32,1998,0.98
32,1999,0.981
32,2000,0.981
32,2001,0.981
32,2002,0.981
32,2003,0.981
32,2004,0.981
32,2005,0.982
32,2006,0.982
32,2007,0.982
32,2008,0.982
32,2009,0.982
32,2010,0.982
32,2011,0.982
32,2012,0.982
33,1990,0.4202
33,1991,0.4223
33,1992,0.4243
33,1993,0.406818181818182
33,1994,0.408818181818182
33,1995,0.411727272727273
33,1996,0.414636363636364
33,1997,0.417363636363636
33,1998,0.419909090909091
33,1999,0.422636363636364
33,2000,0.425363636363636
33,2001,0.428
33,2002,0.430636363636364
33,2003,0.433454545454545
33,2004,0.436363636363636
33,2005,0.439
33,2006,0.441636363636364
33,2007,0.443545454545455
33,2008,0.445090909090909
33,2009,0.4782
33,2010,0.4799
33,2011,0.495777777777778
33,2012,0.53025
34,1990,0.4202
34,1991,0.4223
34,1992,0.4243
34,1993,0.406818181818182
34,1994,0.408818181818182
34,1995,0.411727272727273
34,1996,0.414636363636364
34,1997,0.417363636363636
34,1998,0.419909090909091
34,1999,0.422636363636364
34,2000,0.425363636363636
34,2001,0.428
34,2002,0.430636363636364
34,2003,0.433454545454545
34,2004,0.436363636363636
34,2005,0.439
34,2006,0.441636363636364
34,2007,0.443545454545455
34,2008,0.445090909090909
34,2009,0.4782
34,2010,0.4799
34,2011,0.495777777777778
34,2012,0.53025
35,1990,0.4202
35,1991,0.4223
35,1992,0.4243
35,1993,0.406818181818182
35,1994,0.408818181818182
35,1995,0.411727272727273
35,1996,0.414636363636364
35,1997,0.417363636363636
35,1998,0.419909090909091
35,1999,0.422636363636364
35,2000,0.425363636363636
35,2001,0.428
35,2002,0.430636363636364
35,2003,0.433454545454545
35,2004,0.436363636363636
35,2005,0.439
35,2006,0.441636363636364
35,2007,0.443545454545455
35,2008,0.445090909090909
35,2009,0.4782
35,2010,0.4799
35,2011,0.495777777777778
35,2012,0.53025
36,1990,0.4202
36,1991,0.4223
36,1992,0.4243
36,1993,0.406818181818182
36,1994,0.408818181818182
36,1995,0.411727272727273
36,1996,0.414636363636364
36,1997,0.417363636363636
36,1998,0.419909090909091
36,1999,0.422636363636364
36,2000,0.425363636363636
36,2001,0.428
36,2002,0.430636363636364
36,2003,0.433454545454545
36,2004,0.436363636363636
36,2005,0.439
36,2006,0.441636363636364
36,2007,0.443545454545455
36,2008,0.445090909090909
36,2009,0.4782
36,2010,0.4799
36,2011,0.495777777777778
36,2012,0.53025
37,1990,0.889
37,1991,0.889
37,1992,0.889
37,1993,0.889
37,1994,0.889
37,1995,0.889
37,1996,0.889
37,1997,0.889
37,1998,0.889
37,1999,0.89
37,2000,0.891
37,2001,0.893
37,2002,0.894
37,2003,0.895
37,2004,0.897
37,2005,0.898
37,2006,0.899
37,2007,0.901
37,2008,0.902
37,2009,0.904
37,2010,0.905
37,2011,0.906
37,2012,0.908
38,1990,0.474833333333333
38,1991,0.480666666666667
38,1992,0.487833333333333
38,1993,0.494833333333333
38,1994,0.5035
38,1995,0.515
38,1996,0.526833333333333
38,1997,0.539
38,1998,0.550666666666667
38,1999,0.562333333333333
38,2000,0.574
38,2001,0.585833333333333
38,2002,0.5975
38,2003,0.609333333333333
38,2004,0.620833333333333
38,2005,0.632333333333333
38,2006,0.643666666666667
38,2007,0.654833333333333
38,2008,0.665666666666667
38,2009,0.676666666666667
38,2010,0.687
38,2011,0.695666666666667
38,2012,0.701666666666667
39,1990,0.68
39,1991,0.68
39,1992,0.679
39,1993,0.679
39,1994,0.679
39,1995,0.697
39,1996,0.717
39,1997,0.737
39,1998,0.756
39,1999,0.775
39,2000,0.794
39,2001,0.815
39,2002,0.835
39,2003,0.854
39,2004,0.873
39,2005,0.891
39,2006,0.909
39,2007,0.926
39,2008,0.942
39,2009,0.958
39,2010,0.973
39,2011,0.988
39,2012,0.987
40,1990,0.676
40,1991,0.687
40,1992,0.698
40,1993,0.709
40,1994,0.72
40,1995,0.731
40,1996,0.742
40,1997,0.753
40,1998,0.764
40,1999,0.776
40,2000,0.787
40,2001,0.798
40,2002,0.809
40,2003,0.821
40,2004,0.832
40,2005,0.843
40,2006,0.855
40,2007,0.866
40,2008,0.877
40,2009,0.889
40,2010,0.9
40,2011,0.911
40,2012,0.923
41,1990,0.085
41,1991,0.088
41,1992,0.091
41,1993,0.094
41,1994,0.098
41,1995,0.106
41,1996,0.115
41,1997,0.124
41,1998,0.13
41,1999,0.135
41,2000,0.141
41,2001,0.147
41,2002,0.152
41,2003,0.158
41,2004,0.164
41,2005,0.17
41,2006,0.175
41,2007,0.181
41,2008,0.187
41,2009,0.193
41,2010,0.198
41,2011,0.204
41,2012,0.21
42,1990,0.079
42,1991,0.082
42,1992,0.084
42,1993,0.087
42,1994,0.09
42,1995,0.093
42,1996,0.095
42,1997,0.098
42,1998,0.1
42,1999,0.103
42,2000,0.106
42,2001,0.108
42,2002,0.111
42,2003,0.114
42,2004,0.116
42,2005,0.119
42,2006,0.122
42,2007,0.125
42,2008,0.128
42,2009,0.131
42,2010,0.134
42,2011,0.137
42,2012,0.139
43,1990,0.246
43,1991,0.248
43,1992,0.251
43,1993,0.253
43,1994,0.255
43,1995,0.257
43,1996,0.26
43,1997,0.262
43,1998,0.264
43,1999,0.266
43,2000,0.269
43,2001,0.271
43,2002,0.273
43,2003,0.276
43,2004,0.278
43,2005,0.28
43,2006,0.282
43,2007,0.285
43,2008,0.287
43,2009,0.289
43,2010,0.291
43,2011,0.294
43,2012,0.296
44,1990,0.4202
44,1991,0.4223
44,1992,0.4243
44,1993,0.212
44,1994,0.213
44,1995,0.214
44,1996,0.215
44,1997,0.216
44,1998,0.217
44,1999,0.218
44,2000,0.218
44,2001,0.219
44,2002,0.22
44,2003,0.221
44,2004,0.223
44,2005,0.224
44,2006,0.226
44,2007,0.228
44,2008,0.229
44,2009,0.231
44,2010,0.234
44,2011,0.236
44,2012,0.53025
45,1990,0.092
45,1991,0.092
45,1992,0.093
45,1993,0.094
45,1994,0.096
45,1995,0.099
45,1996,0.102
45,1997,0.104
45,1998,0.107
45,1999,0.11
45,2000,0.113
45,2001,0.116
45,2002,0.119
45,2003,0.122
45,2004,0.125
45,2005,0.127
45,2006,0.128
45,2007,0.13
45,2008,0.132
45,2009,0.4782
45,2010,0.4799
45,2011,0.495777777777778
45,2012,0.53025
46,1990,0.619
46,1991,0.62
46,1992,0.62
46,1993,0.621
46,1994,0.621
46,1995,0.62
46,1996,0.62
46,1997,0.619
46,1998,0.619
46,1999,0.618
46,2000,0.618
46,2001,0.617
46,2002,0.617
46,2003,0.616
46,2004,0.616
46,2005,0.615
46,2006,0.615
46,2007,0.615
46,2008,0.614
46,2009,0.614
46,2010,0.614
46,2011,0.613
46,2012,0.614
47,1990,0.237
47,1991,0.253
47,1992,0.269
47,1993,0.285
47,1994,0.301
47,1995,0.316
47,1996,0.332
47,1997,0.347
47,1998,0.363
47,1999,0.378
47,2000,0.394
47,2001,0.41
47,2002,0.425
47,2003,0.441
47,2004,0.457
47,2005,0.473
47,2006,0.488
47,2007,0.504
47,2008,0.52
47,2009,0.523
47,2010,0.527
47,2011,0.53
47,2012,0.533
48,1990,0.818
48,1991,0.824
48,1992,0.831
48,1993,0.837
48,1994,0.84
48,1995,0.848
48,1996,0.857
48,1997,0.865
48,1998,0.873
48,1999,0.882
48,2000,0.89
48,2001,0.898
48,2002,0.907
48,2003,0.915
48,2004,0.924
48,2005,0.933
48,2006,0.941
48,2007,0.95
48,2008,0.958
48,2009,0.966
48,2010,0.966
48,2011,0.966
48,2012,0.966
49,1990,0.269
49,1991,0.273
49,1992,0.274
49,1993,0.275
49,1994,0.272
49,1995,0.269
49,1996,0.266
49,1997,0.263
49,1998,0.26
49,1999,0.257
49,2000,0.254
49,2001,0.251
49,2002,0.248
49,2003,0.245
49,2004,0.242
49,2005,0.239
49,2006,0.236
49,2007,0.233
49,2008,0.23
49,2009,0.227
49,2010,0.224
49,2011,0.235
49,2012,0.236
50,1990,0.915
50,1991,0.915
50,1992,0.921
50,1993,0.927
50,1994,0.933
50,1995,0.939
50,1996,0.944
50,1997,0.95
50,1998,0.956
50,1999,0.962
50,2000,0.968
50,2001,0.973
50,2002,0.979
50,2003,0.985
50,2004,0.991
50,2005,0.997
50,2006,1
50,2007,1
50,2008,1
50,2009,1
50,2010,1
50,2011,1
50,2012,1
51,1990,1
51,1991,1
51,1992,1
51,1993,1
51,1994,1
51,1995,1
51,1996,1
51,1997,1
51,1998,1
51,1999,1
51,2000,1
51,2001,1
51,2002,1
51,2003,1
51,2004,1
51,2005,1
51,2006,1
51,2007,1
51,2008,1
51,2009,1
51,2010,1
51,2011,1
51,2012,1
52,1990,0.99
52,1991,0.99
52,1992,0.99
52,1993,0.99
52,1994,0.99
52,1995,0.991
52,1996,0.991
52,1997,0.991
52,1998,0.991
52,1999,0.991
52,2000,0.991
52,2001,0.992
52,2002,0.992
52,2003,0.992
52,2004,0.992
52,2005,0.992
52,2006,0.992
52,2007,0.992
52,2008,0.992
52,2009,0.992
52,2010,0.992
52,2011,0.992
52,2012,0.992
53,1990,0.268
53,1991,0.279
53,1992,0.29
53,1993,0.301
53,1994,0.311
53,1995,0.322
53,1996,0.332
53,1997,0.343
53,1998,0.353
53,1999,0.364
53,2000,0.374
53,2001,0.384
53,2002,0.394
53,2003,0.404
53,2004,0.414
53,2005,0.424
53,2006,0.434
53,2007,0.444
53,2008,0.454
53,2009,0.464
53,2010,0.473
53,2011,0.474
53,2012,0.476
54,1990,0.974
54,1991,0.974
54,1992,0.974
54,1993,0.974
54,1994,0.974
54,1995,0.974
54,1996,0.974
54,1997,0.974
54,1998,0.974
54,1999,0.974
54,2000,0.974
54,2001,0.974
54,2002,0.974
54,2003,0.974
54,2004,0.975
54,2005,0.975
54,2006,0.975
54,2007,0.975
54,2008,0.975
54,2009,0.975
54,2010,0.975
54,2011,0.975
54,2012,0.975
55,1990,0.954142857142857
55,1991,0.955142857142857
55,1992,0.956142857142857
55,1993,0.957142857142857
55,1994,0.957125
55,1995,0.958625
55,1996,0.96025
55,1997,0.96175
55,1998,0.955888888888889
55,1999,0.957222222222222
55,2000,0.958666666666667
55,2001,0.96
55,2002,0.961555555555555
55,2003,0.962777777777778
55,2004,0.964
55,2005,0.965111111111111
55,2006,0.966222222222222
55,2007,0.967222222222222
55,2008,0.967888888888889
55,2009,0.968555555555556
55,2010,0.969222222222222
55,2011,0.969888888888889
55,2012,0.970444444444444
56,1990,0.164111111111111
56,1991,0.166111111111111
56,1992,0.355
56,1993,0.358
56,1994,0.362
56,1995,0.365
56,1996,0.369
56,1997,0.388
56,1998,0.406
56,1999,0.424
56,2000,0.443
56,2001,0.461
56,2002,0.478
56,2003,0.496
56,2004,0.514
56,2005,0.531
56,2006,0.548
56,2007,0.565
56,2008,0.583
56,2009,0.599
56,2010,0.616
56,2011,0.633
56,2012,0.649
57,1990,0.954142857142857
57,1991,0.955142857142857
57,1992,0.956142857142857
57,1993,0.957142857142857
57,1994,0.957125
57,1995,0.958625
57,1996,0.96025
57,1997,0.96175
57,1998,0.955888888888889
57,1999,0.957222222222222
57,2000,0.958666666666667
57,2001,0.96
57,2002,0.961555555555555
57,2003,0.962777777777778
57,2004,0.964
57,2005,0.965111111111111
57,2006,0.966222222222222
57,2007,0.967222222222222
57,2008,0.967888888888889
57,2009,0.968555555555556
57,2010,0.969222222222222
57,2011,0.969888888888889
57,2012,0.970444444444444
58,1990,0.954142857142857
58,1991,0.955142857142857
58,1992,0.956142857142857
58,1993,0.957142857142857
58,1994,0.957125
58,1995,0.958625
58,1996,0.96025
58,1997,0.96175
58,1998,0.955888888888889
58,1999,0.957222222222222
58,2000,0.958666666666667
58,2001,0.96
58,2002,0.961555555555555
58,2003,0.962777777777778
58,2004,0.964
58,2005,0.965111111111111
58,2006,0.966222222222222
58,2007,0.967222222222222
58,2008,0.967888888888889
58,2009,0.968555555555556
58,2010,0.969222222222222
58,2011,0.969888888888889
58,2012,0.970444444444444
59,1990,1
59,1991,1
59,1992,1
59,1993,1
59,1994,1
59,1995,1
59,1996,1
59,1997,1
59,1998,1
59,1999,1
59,2000,1
59,2001,1
59,2002,1
59,2003,1
59,2004,1
59,2005,1
59,2006,1
59,2007,1
59,2008,1
59,2009,1
59,2010,1
59,2011,1
59,2012,1
60,1990,0.954142857142857
60,1991,0.955142857142857
60,1992,0.956142857142857
60,1993,0.957142857142857
60,1994,0.957125
60,1995,0.958625
60,1996,0.96025
60,1997,0.96175
60,1998,0.955888888888889
60,1999,0.957222222222222
60,2000,0.958666666666667
60,2001,0.96
60,2002,0.961555555555555
60,2003,0.962777777777778
60,2004,0.964
60,2005,0.965111111111111
60,2006,0.966222222222222
60,2007,0.967222222222222
60,2008,0.967888888888889
60,2009,0.968555555555556
60,2010,0.969222222222222
60,2011,0.969888888888889
60,2012,0.970444444444444
61,1990,0.726
61,1991,0.737
61,1992,0.748
61,1993,0.759
61,1994,0.769
61,1995,0.778
61,1996,0.787
61,1997,0.795
61,1998,0.803
61,1999,0.811
61,2000,0.819
61,2001,0.827
61,2002,0.835
61,2003,0.843
61,2004,0.85
61,2005,0.857
61,2006,0.864
61,2007,0.871
61,2008,0.878
61,2009,0.885
61,2010,0.891
61,2011,0.898
61,2012,0.904
62,1990,0.524
62,1991,0.538
62,1992,0.551
62,1993,0.564
62,1994,0.577
62,1995,0.588
62,1996,0.598
62,1997,0.609
62,1998,0.619
62,1999,0.629
62,2000,0.639
62,2001,0.649
62,2002,0.659
62,2003,0.669
62,2004,0.679
62,2005,0.689
62,2006,0.698
62,2007,0.708
62,2008,0.717
62,2009,0.727
62,2010,0.736
62,2011,0.745
62,2012,0.754
63,1990,0.681166666666667
63,1991,0.688666666666667
63,1992,0.695166666666667
63,1993,0.702
63,1994,0.7085
63,1995,0.714166666666667
63,1996,0.719833333333333
63,1997,0.725666666666667
63,1998,0.731166666666667
63,1999,0.736833333333333
63,2000,0.7425
63,2001,0.748
63,2002,0.7535
63,2003,0.758833333333333
63,2004,0.764166666666667
63,2005,0.769333333333333
63,2006,0.774333333333333
63,2007,0.778666666666667
63,2008,0.781333333333333
63,2009,0.784
63,2010,0.786166666666667
63,2011,0.790833333333333
63,2012,0.795166666666667
64,1990,0.164
64,1991,0.164
64,1992,0.164
64,1993,0.165
64,1994,0.17
64,1995,0.176
64,1996,0.182
64,1997,0.188
64,1998,0.194
64,1999,0.2
64,2000,0.206
64,2001,0.212
64,2002,0.218
64,2003,0.225
64,2004,0.231
64,2005,0.237
64,2006,0.244
64,2007,0.25
64,2008,0.257
64,2009,0.264
64,2010,0.265
64,2011,0.266
64,2012,0.267
65,1990,0.164111111111111
65,1991,0.166111111111111
65,1992,0.614
65,1993,0.614
65,1994,0.614
65,1995,0.614
65,1996,0.614
65,1997,0.612
65,1998,0.611
65,1999,0.61
65,2000,0.609
65,2001,0.608
65,2002,0.607
65,2003,0.606
65,2004,0.605
65,2005,0.605
65,2006,0.604
65,2007,0.604
65,2008,0.603
65,2009,0.603
65,2010,0.602
65,2011,0.602
65,2012,0.602
66,1990,0.351
66,1991,0.359
66,1992,0.367
66,1993,0.374
66,1994,0.382
66,1995,0.39
66,1996,0.397
66,1997,0.405
66,1998,0.412
66,1999,0.42
66,2000,0.427
66,2001,0.435
66,2002,0.442
66,2003,0.45
66,2004,0.457
66,2005,0.465
66,2006,0.473
66,2007,0.48
66,2008,0.488
66,2009,0.496
66,2010,0.503
66,2011,0.511
66,2012,0.519
67,1990,0.965
67,1991,0.965
67,1992,0.965
67,1993,0.965
67,1994,0.965
67,1995,0.965
67,1996,0.965
67,1997,0.965
67,1998,0.965
67,1999,0.965
67,2000,0.965
67,2001,0.965
67,2002,0.965
67,2003,0.965
67,2004,0.965
67,2005,0.965
67,2006,0.965
67,2007,0.965
67,2008,0.965
67,2009,0.966
67,2010,0.966
67,2011,0.966
67,2012,0.966
68,1990,1
68,1991,1
68,1992,1
68,1993,1
68,1994,1
68,1995,1
68,1996,1
68,1997,1
68,1998,1
68,1999,1
68,2000,1
68,2001,1
68,2002,1
68,2003,1
