"rgn_id","product","weight"
5,"corals",0.00258033849966897
5,"ornamentals",0.161780433564772
5,"shells",0.835588300202013
5,"sponges",5.09277335460981e-05
6,"corals",0.35654619138202
6,"ornamentals",0.380448267306261
6,"shells",0.263005541311719
7,"corals",0.49303497332543
7,"seaweeds",0.50696502667457
8,"corals",0.492647058823529
8,"ornamentals",0.473529411764706
8,"shells",0.0338235294117647
9,"corals",0.392953929539295
9,"ornamentals",0.504968383017164
9,"shells",0.102077687443541
11,"corals",0.171062361350752
11,"ornamentals",0.803056445649495
11,"shells",0.0258811929997535
14,"corals",0.0748371966413301
14,"fish_oil",0.0755491341583433
14,"ornamentals",0.262872458487761
14,"seaweeds",0.565739053960676
14,"shells",0.00760097996105283
14,"sponges",0.0134011767908369
15,"corals",0.0765351399320361
15,"fish_oil",0.0231813164217225
15,"ornamentals",0.126183415943378
15,"seaweeds",0.692547780351075
15,"shells",0.0765351399320361
15,"sponges",0.00501720741975282
16,"corals",0.303519379844961
16,"fish_oil",0.437767441860465
16,"ornamentals",0.0669457364341085
16,"seaweeds",0.183968992248062
16,"shells",0
16,"sponges",0.0077984496124031
17,"corals",0.372280522139749
17,"fish_oil",0.00102380342974149
17,"shells",0.626695674430509
18,"corals",0.990083758544334
18,"fish_oil",0
18,"seaweeds",0.00991624145566574
18,"shells",0
20,"corals",0.00764752195214908
20,"fish_oil",0.0259932166898182
20,"ornamentals",0.00262105233245241
20,"seaweeds",0.953620077795775
20,"shells",0.0101181312298051
21,"corals",0.786259541984733
21,"seaweeds",0.147582697201018
21,"shells",0.0661577608142494
24,"ornamentals",0.826495572022411
24,"seaweeds",0.173504427977589
25,"corals",0.00180702344838802
25,"fish_oil",0.368821015080364
25,"ornamentals",0.327425119583541
25,"seaweeds",0.183698992057379
25,"shells",0.117389513692344
25,"sponges",0.000858336137984311
28,"corals",0.5
28,"shells",0.5
29,"corals",0.0022883295194508
29,"ornamentals",0.995423340961098
29,"shells",0.0022883295194508
31,"corals",1.03383750142153e-05
31,"fish_oil",0.999979323249972
31,"shells",1.03383750142153e-05
37,"corals",0.0136536523520042
37,"fish_oil",0.986151295471539
37,"seaweeds",0.000195052176457202
39,"corals",0.0486370730644986
39,"fish_oil",0.0402889187325324
39,"ornamentals",0.897245109070451
39,"shells",0.0138288991325179
40,"corals",0.181162374024214
40,"fish_oil",0.0307613711093116
40,"ornamentals",0.615915839207523
40,"seaweeds",0.00358882662941968
40,"shells",0.168571589029531
41,"corals",0.140890316659018
41,"fish_oil",0.716842588343277
41,"ornamentals",0.00137677833868747
41,"shells",0.140890316659018
42,"corals",0.535251798561151
42,"fish_oil",0.0553956834532374
42,"seaweeds",0.409352517985612
43,"corals",0.196149408384426
43,"fish_oil",0.0357684215289247
43,"ornamentals",0.56424062804009
43,"seaweeds",0.00769213366213434
43,"shells",0.196149408384426
44,"corals",0.606498194945848
44,"shells",0.393501805054152
45,"corals",0.47165160230074
45,"ornamentals",0.056696795398521
45,"shells",0.47165160230074
46,"corals",0.5
46,"shells",0.5
47,"corals",0.0627674750356633
47,"fish_oil",0.874465049928673
47,"shells",0.0627674750356633
48,"corals",0.113888888888889
48,"fish_oil",0.641666666666667
48,"ornamentals",0.130555555555556
48,"shells",0.113888888888889
49,"corals",0.429327334368366
49,"ornamentals",0.000348531415354393
49,"shells",0.57032413421628
50,"corals",0.0616534329752452
50,"fish_oil",0.0635217188229799
50,"ornamentals",0.708547407753386
50,"seaweeds",0.00397010742643624
50,"shells",0.0616534329752452
50,"sponges",0.100653900046707
51,"corals",0.5
51,"shells",0.5
52,"fish_oil",1
52,"ornamentals",0
53,"corals",0.343181139958221
53,"seaweeds",0.295434198746643
53,"shells",0.361384661295136
54,"corals",0.208713594159194
54,"fish_oil",0.321799857154194
54,"ornamentals",0.0417030394413142
54,"seaweeds",0.219069915086104
54,"shells",0.208713594159194
59,"corals",0.282749215036222
59,"fish_oil",0.368283955164974
59,"ornamentals",0.00612184041116315
59,"seaweeds",0.05547369713554
59,"shells",0.282749215036222
59,"sponges",0.00462207721587819
61,"corals",0.414951300331359
61,"seaweeds",0.0417085048699669
61,"shells",0.414951300331359
61,"sponges",0.128388894467316
62,"corals",0.0131155345294415
62,"fish_oil",0.450608467969889
62,"ornamentals",0.0950013389270731
62,"seaweeds",0.430509684905829
62,"shells",0.0107411705198012
62,"sponges",2.38031479663185e-05
64,"fish_oil",1
66,"corals",0.0328336902212705
66,"fish_oil",0.678800856531049
66,"seaweeds",0.28836545324768
67,"ornamentals",0.044106463878327
67,"sponges",0.955893536121673
69,"corals",0.0229323681078937
69,"fish_oil",0.800401626338754
69,"ornamentals",2.4791749305831e-05
69,"seaweeds",0.141065053550179
69,"shells",0.0229323681078937
69,"sponges",0.0126437921459738
70,"corals",0.00316187244543842
70,"fish_oil",0.0939885864116604
70,"seaweeds",0.899687668697463
70,"shells",0.00316187244543842
71,"corals",0.395480836801989
71,"ornamentals",0.0061624952700146
71,"seaweeds",0.198497216065733
71,"shells",0.395480836801989
71,"sponges",0.00437861506027353
72,"corals",0.120769925647974
72,"fish_oil",0.828434438190536
72,"ornamentals",0.000208463623097769
72,"seaweeds",0.0160864429157112
72,"sponges",0.0345007296226808
73,"corals",0.0885051268213708
73,"fish_oil",0.324159021406728
73,"seaweeds",0.499550278827127
73,"sponges",0.0877855729447742
74,"fish_oil",1
75,"corals",0.175946547884187
75,"fish_oil",0.0712694877505568
75,"seaweeds",0.518930957683742
75,"shells",0.175946547884187
75,"sponges",0.0579064587973274
76,"corals",0.27456057642241
76,"fish_oil",0.718797055967576
76,"ornamentals",0.0019983394080975
76,"seaweeds",0.0026597616065523
76,"shells",0
76,"sponges",0.00198426659536442
77,"corals",0.203483503600737
77,"ornamentals",0.626360743594038
77,"shells",0.0301457042371462
77,"sponges",0.140010048568079
78,"fish_oil",0.018716577540107
78,"seaweeds",0.748663101604278
78,"sponges",0.232620320855615
79,"fish_oil",0.990905848787446
79,"seaweeds",0.0090941512125535
80,"corals",0.175048093797344
80,"fish_oil",0.0507372901311084
80,"ornamentals",0.239558203491188
80,"seaweeds",0.000537584247448696
80,"shells",0.175048093797344
80,"sponges",0.359070734535567
81,"corals",0.00369458128078818
81,"shells",0.00369458128078818
81,"sponges",0.992610837438424
82,"corals",0.939051918735892
82,"ornamentals",0.0609480812641084
84,"ornamentals",1
86,"ornamentals",1
96,"ornamentals",1
97,"ornamentals",1
100,"ornamentals",1
101,"corals",0.00206740561065226
101,"fish_oil",0.844975283244803
101,"seaweeds",0.150245120615718
101,"shells",0.00206740561065226
101,"sponges",0.000644784918173723
102,"corals",0.0134946740688923
102,"fish_oil",0.955591607503436
102,"seaweeds",0.00580469436051617
102,"shells",0.0251090240671559
103,"ornamentals",1
104,"ornamentals",1
106,"corals",0.0113787217902522
106,"fish_oil",0.8932296605348
106,"ornamentals",0.0153612744168405
106,"shells",0.0113787217902522
106,"sponges",0.0686516214678551
110,"corals",0.484491422630393
110,"shells",0.515508577369607
111,"corals",0.5
111,"shells",0.5
112,"corals",0.0137784843667197
112,"ornamentals",0.111817700052994
112,"seaweeds",0.142819289878113
112,"shells",0.0137784843667197
112,"sponges",0.717806041335453
114,"corals",0.467173087357569
114,"ornamentals",0.486706456863809
114,"shells",0.0461204557786218
115,"corals",0.761378136962995
115,"fish_oil",0.111016588685666
115,"seaweeds",0.12760527435134
122,"seaweeds",1
123,"corals",0.470914127423823
123,"seaweeds",0.0581717451523546
123,"shells",0.470914127423823
124,"corals",0.00636942675159236
124,"fish_oil",0.0583864118895966
124,"ornamentals",0.854564755838641
124,"seaweeds",0.0743099787685775
124,"shells",0.00636942675159236
126,"corals",0.0141735717400785
126,"fish_oil",0
126,"ornamentals",0.948539031836023
126,"seaweeds",0.022895769733973
126,"shells",0.0141735717400785
126,"sponges",0.000218054949847362
127,"corals",0.207547169811321
127,"fish_oil",0.792452830188679
129,"corals",0.00162354666387347
129,"fish_oil",0.995286477427464
129,"ornamentals",0
129,"seaweeds",0.00146642924478894
129,"shells",0.00162354666387347
